n_observations,model,configuration,metric,mean,std,median,q05,q25,q75,q95,count
5,Shared Global,correct_hierarchy,sharing_range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
5,Shared Global,correct_hierarchy,sharing_std,7.3015689849853514e-09,2.580913377134385e-08,0.0,0.0,0.0,0.0,5.960464477539063e-08,100
5,Shared Global,correct_hierarchy,local_estimate_std,0.8337109568715095,0.3129576856235462,0.773579478263855,0.3721629500389099,0.6085002720355988,1.0078661739826202,1.3506774723529813,100
5,Shared Global,correct_hierarchy,log_likelihood,1.7567265903949738,1.3590363692200003,1.8146228790283203,-0.587571096420288,1.1257100105285645,2.7711572647094727,3.529496932029724,100
5,Shared Global,correct_hierarchy,effective_k,6.0,0.0,6.0,6.0,6.0,6.0,6.0,100
5,Shared Global,correct_hierarchy,aic,8.486546819210053,2.7180727384400005,8.37075424194336,4.941006135940552,6.457685470581055,9.748579978942871,13.175142192840575,100
5,Shared Global,correct_hierarchy,bic,6.143174293814656,2.7180727384400005,6.027381716547961,2.597633610545153,4.114312945185656,7.405207453547472,10.831769667445176,100
5,Shared Global,correct_hierarchy,aic_weight,0.9657725587953526,0.042352656107748896,0.9802203333034394,0.8924404314872656,0.9641271074667442,0.9899410344882921,0.994667870421505,100
5,Shared Global,correct_hierarchy,bic_weight,0.9317870437755157,0.07620351078744224,0.9577923725376942,0.7916472464790596,0.9248517318678138,0.9782907459792799,0.9884281278541318,100
5,Shared Global,correct_hierarchy,no_penalty_weight,0.4723629119769349,0.207689614744144,0.4759755485388484,0.1319942905444318,0.33005890938564697,0.6432561395064916,0.7736128233935635,100
10,Fully Local,all_global,global_error,0.030396030267584136,0.02201992842922608,0.02741776406764984,0.0022369325160980225,0.013676891103386879,0.03960822522640228,0.07546717673540114,100
10,Fully Local,all_global,global_analytic_error,0.010046996034216136,0.007193571866457419,0.008891910314559937,0.0009231939911842346,0.004428408923558891,0.01380986231379211,0.02374579161405563,100
10,Fully Local,all_global,local_rmse,0.9084580716490746,0.20194217960130548,0.9032016694545746,0.609653913974762,0.7627014964818954,1.0064300000667572,1.2434502363204956,100
10,Fully Local,all_global,local_analytic_rmse,0.9056619104743003,0.19051036157191226,0.9033521711826324,0.6523507535457611,0.7739640921354294,0.9961205422878265,1.2037542462348938,100
10,Fully Local,all_global,sharing_range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
10,Fully Local,all_global,sharing_std,4.367902874946594e-08,7.562318683938551e-08,0.0,0.0,0.0,5.960464477539063e-08,2.384185791015625e-07,100
10,Fully Local,all_global,local_estimate_std,1.1594966053962707e-08,1.7215732584586456e-08,0.0,0.0,0.0,1.4901161193847656e-08,5.960464477539063e-08,100
