training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,runtime_device,posterior_width_ratio
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,3,0,0.0285525100189261,0.0380700133585681,1.1763023138046265,0.2964673638343811,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,3,1,0.0292318450519815,0.038975793402642,1.2077009677886963,0.2662299871444702,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,3,0,0.0583313179668039,0.0777750906224052,1.2368580102920532,0.3181980550289154,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,3,1,0.0578188350191339,0.0770917800255119,1.200753927230835,0.3276124894618988,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,3,0,0.1454395649489015,0.1939194199318687,1.146573543548584,0.2926931977272033,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,3,1,0.1469324300414882,0.1959099067219843,1.183521032333374,0.3116601109504699,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,3,0,0.0141904769698157,0.0189206359597543,1.2640622854232788,0.1696196645498275,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,3,1,0.0150647310074418,0.0200863080099225,1.244942307472229,0.1902471035718917,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,0,0.028354128007777,0.0378055040103693,1.0941731929779053,0.2398295253515243,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,1,0.0291976600419729,0.0389302133892973,1.123114824295044,0.2109958827495575,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,3,0,0.0598741919966414,0.0798322559955219,1.1640865802764893,0.2629646360874176,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,3,1,0.0594571130350232,0.0792761507133642,1.129102110862732,0.2698526084423065,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,3,0,0.150120498961769,0.2001606652823587,1.1017999649047852,0.2541854083538055,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,3,1,0.1595047500450164,0.2126730000600218,1.1372642517089844,0.2731798887252807,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,3,0,0.0149957239627838,0.019994298617045,1.262891173362732,0.1336839497089386,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,3,1,0.0172094259760342,0.022945901301379,1.2446445226669312,0.1471791565418243,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,3,0,0.0300962160108611,0.0401282880144814,1.11198890209198,0.2270044237375259,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,3,1,0.0316533909644931,0.0422045212859908,1.1407920122146606,0.200313851237297,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,3,0,0.0623686779872514,0.0831582373163352,1.1763991117477417,0.2592074275016784,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,3,1,0.0619001590530388,0.0825335454040517,1.1418465375900269,0.2662723958492279,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,3,0,0.1541963529889471,0.2055951373185962,1.1079347133636477,0.2538889348506927,,1.5194566249847412
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,3,1,0.155112408043351,0.2068165440578013,1.143369436264038,0.2723022103309631,,1.5295758247375488
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,3,0,0.1099251160048879,0.1465668213398506,0.8414129018783569,0.2949325144290924,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,3,1,0.1063779490068554,0.1418372653424739,0.8908416032791138,0.2763870358467102,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,3,0,0.1505884659709409,0.2007846212945878,0.901130199432373,0.2753255069255829,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,3,1,0.1513432459905743,0.2017909946540991,0.917077660560608,0.2402222007513046,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,3,0,0.2409940189681947,0.3213253586242596,0.8275529742240906,0.2605645358562469,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,3,1,0.2376686070347204,0.316891476046294,0.8216942548751831,0.2188553512096405,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,3,0,0.5251623259973712,0.7002164346631616,0.6497831344604492,0.1178654283285141,,1.2423486709594729
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,3,1,0.5247731999843381,0.6996975999791175,0.63664710521698,0.1308834552764892,,1.249190330505371
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,3,0,0.0146342170191928,0.0195122893589238,1.1096700429916382,0.1321472078561782,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,3,1,0.0136678550043143,0.0182238066724191,1.100918173789978,0.1282290369272232,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,3,0,0.029515457979869,0.0393539439731588,0.8943595886230469,0.1456865817308426,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,3,1,0.0299132440122775,0.0398843253497034,0.9047536849975586,0.1491927206516266,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,3,0,0.0598553150193765,0.0798070866925021,0.8303403854370117,0.1539492905139923,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,3,1,0.0602405759855173,0.0803207679806898,0.8186817765235901,0.1547811180353164,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,3,0,0.1568488649791106,0.2091318199721475,0.7448936700820923,0.1633863896131515,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,3,1,0.1518291020183824,0.2024388026911765,0.7554799914360046,0.1613598465919494,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,3,0,0.0143531439825892,0.0191375253101189,1.1347887516021729,1.051649570465088,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,3,1,0.0144857370178215,0.019314316023762,1.186542510986328,1.0474600791931152,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,3,0,0.0290786569821648,0.0387715426428864,0.9329743981361388,0.5424111485481262,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,3,1,0.0295785990310832,0.0394381320414443,0.9388517141342164,0.5452356338500977,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,3,0,0.059955873992294,0.0799411653230587,0.8439233899116516,0.4458945691585541,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,3,1,0.0600098459981381,0.0800131279975175,0.8561261296272278,0.3892291784286499,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,3,0,0.1530910760047845,0.204121434673046,0.7975407838821411,0.2807003259658813,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,3,1,0.1574095989926718,0.2098794653235624,0.7921640872955322,0.2438538074493408,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,3,0,0.0144823569571599,0.0193098092762132,1.1234651803970337,1.6855605840682983,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,3,1,0.0155697980080731,0.0207597306774308,1.1678729057312012,1.933887600898743,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,3,0,0.0296948950272053,0.0395931933696071,0.9017579555511476,0.5469931364059448,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,3,1,0.0299183339811861,0.0398911119749148,0.8935120701789856,0.5607309341430664,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,3,0,0.059368583955802,0.0791581119410693,0.768480122089386,0.3854764401912689,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,3,1,0.059310381009709,0.0790805080129454,0.7681933045387268,0.3189243972301483,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,3,0,0.1521062140236608,0.2028082853648811,0.7560036182403564,0.2087763994932174,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,3,1,0.1560999540379271,0.2081332720505694,0.7515292763710022,0.2153593152761459,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,1,0,0,0.014979637984652,0.0199728506462027,0.2496770471334457,0.1520721316337585,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,1,0,1,0.0143672470003366,0.0191563293337821,0.2497738599777221,0.1648702770471573,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,0,0,0.0282095120055601,0.0376126826740801,0.2596221268177032,0.2545047700405121,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,0,1,0.0307424779748544,0.0409899706331392,0.2395389974117279,0.2507748305797577,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,1,0,0,0.0577560980455018,0.0770081307273358,0.2546930313110351,0.2676341831684112,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,1,0,1,0.0567094740108586,0.0756126320144782,0.2231359183788299,0.2802601158618927,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,0,0,0.1437183360103517,0.1916244480138023,0.2547059059143066,0.3310858309268951,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,0,1,0.1449807540047913,0.1933076720063885,0.211463987827301,0.2609671652317047,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,0,0,0.0145204929867759,0.0193606573157012,0.2081222981214523,0.1441170573234558,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,0,1,0.0149359650094993,0.0199146200126657,0.2100863754749298,0.1585892438888549,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,0,0,0.0316335190436802,0.0421780253915737,0.2132414579391479,0.1997490376234054,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,0,1,0.0302051450125873,0.0402735266834497,0.2001804113388061,0.1987290829420089,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,0,0,0.0616334619699046,0.0821779492932061,0.2253029495477676,0.2173784673213958,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,0,1,0.0612497449619695,0.0816663266159594,0.1928437650203704,0.2281054109334945,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,0,0,0.149722604022827,0.1996301386971026,0.2377048134803772,0.2922875583171844,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,0,1,0.1528938470291905,0.2038584627055873,0.1955370754003524,0.2261306196451187,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,0,0,0.0171362120308913,0.0228482827078551,0.2436397671699524,0.1076948195695877,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,0,1,0.0147760619875043,0.0197014159833391,0.244483932852745,0.1195183098316192,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,0,0,0.0324742469820193,0.0432989959760258,0.2356223613023758,0.1912759095430374,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,0,1,0.0323293449473567,0.0431057932631423,0.2195034027099609,0.1893073469400406,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,0,0,0.0650499609764665,0.0867332813019553,0.2351555079221725,0.2148728668689727,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,0,1,0.0639629740035161,0.0852839653380215,0.2039824277162552,0.2257617563009262,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,0,0,0.1584935989812947,0.2113247986417263,0.2415805906057357,0.2916867434978485,,1.5545835494995115
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,0,1,0.1561770940315909,0.2082361253754546,0.1996525973081588,0.225866824388504,,1.4546774625778198
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,0,0,0.1081223980290815,0.1441631973721087,0.098394751548767,0.238198310136795,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,0,1,0.1064296379918232,0.1419061839890976,0.1356658786535263,0.2583565711975097,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,0,0.1509614689857699,0.2012819586476932,0.1752831041812896,0.2441907823085785,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,1,0.1568274050368927,0.209103206715857,0.1700079888105392,0.2039661556482315,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,0,0,0.2488345610327087,0.3317794147102783,0.1462520360946655,0.1854219883680343,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,0,1,0.2517386660329066,0.3356515547105421,0.1183881685137748,0.2270272076129913,,
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,0,0.531202596030198,0.708270128040264,0.0744949504733085,0.1387116312980651,,1.2602704763412476
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,1,0.538806841999758,0.718409122666344,0.0836093127727508,0.1294972002506256,,1.2450639009475708
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,1,0,0,0.0151657499955035,0.0202209999940047,0.1440331041812896,0.1304503679275512,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,1,0,1,0.0152547929901629,0.0203397239868839,0.1464129835367202,0.1276937574148178,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,0,0,0.0296862890245392,0.0395817186993857,0.1208358705043792,0.1418754756450653,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,0,1,0.0312968490179628,0.0417291320239504,0.117764338850975,0.1421911269426345,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,1,0,0,0.0628624859964475,0.0838166479952633,0.1142553389072418,0.1503420025110244,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,1,0,1,0.0632287880289368,0.0843050507052491,0.0999106094241142,0.1491389125585556,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,0,0,0.1548324950272217,0.2064433267029623,0.1087862327694892,0.1501575112342834,,
uniform,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,0,1,0.1548024819931015,0.2064033093241354,0.0935754999518394,0.1569614261388778,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,0,0,0.0154908830299973,0.0206545107066631,0.1100004687905311,0.9241349697113036,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,0,1,0.0145847550011239,0.0194463400014986,0.1838188916444778,1.050701141357422,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,0,0.0314183040172793,0.041891072023039,0.1892332881689071,0.562027633190155,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,1,0.0300688670249655,0.0400918226999541,0.1862009018659591,0.428745299577713,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,0,0,0.0620578160160221,0.0827437546880294,0.1506587266921997,0.3568640053272247,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,0,1,0.0635013620485551,0.0846684827314068,0.1178832277655601,0.3839937448501587,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,0,0.1737144069629721,0.2316192092839628,0.1035924181342125,0.2611168622970581,,
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,1,0.1566762110451236,0.2089016147268315,0.0768026039004325,0.2697609364986419,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,0,0,0.0158977010287344,0.0211969347049792,0.159267172217369,1.488716959953308,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,0,1,0.0160963399684987,0.021461786624665,0.2106868028640747,1.603682279586792,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,0,0.0321490819915197,0.0428654426553597,0.16819728910923,0.5279552936553955,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,1,0.0306418070103973,0.0408557426805297,0.1632166355848312,0.4305596053600311,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,0,0,0.0636819280334748,0.0849092373779664,0.1397204101085662,0.2874453365802765,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,0,1,0.0629913819720968,0.0839885092961291,0.1148526296019554,0.3249185383319855,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,0,0.1568901319988072,0.2091868426650762,0.1006568893790245,0.2344747185707092,,
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,1,0.1569370650104247,0.2092494200138996,0.0936491936445236,0.210480585694313,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,1,1,0,0.0144307789742015,0.0192410386322687,0.4502657353878021,0.1773990988731384,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,1,1,1,0.0135303760180249,0.0180405013573666,0.4504970908164978,0.1910579353570938,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,1,0,0.0297225969843566,0.0396301293124755,0.4245031177997589,0.2469534277915954,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,1,1,0.0292422120110131,0.0389896160146842,0.408835768699646,0.2173466682434082,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,1,1,0,0.0593674730043858,0.0791566306725144,0.3575362861156463,0.3173317313194275,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,1,1,1,0.0594256670447066,0.0792342227262755,0.3837300539016723,0.2780368626117706,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,1,0,0.1515799169428646,0.2021065559238195,0.3649448156356811,0.2728335559368133,,
uniform,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,1,1,0.1527810259722173,0.203708034629623,0.3693439066410064,0.2738243341445923,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,1,0,0.0143591100350022,0.0191454800466696,0.3514289855957031,0.1611035466194152,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,1,1,0.0158164710155688,0.0210886280207584,0.3507620394229889,0.173552930355072,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,0,0.0302291790139861,0.0403055720186481,0.327221155166626,0.1893480271100998,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,1,0.0311090399627573,0.0414787199503431,0.3147302865982055,0.1628388166427612,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,1,0,0.062156597035937,0.0828754627145826,0.2955629527568817,0.2595916986465454,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,1,1,0.0623558799852617,0.0831411733136822,0.3161064684391022,0.2229654490947723,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,0,0.1566174589679576,0.2088232786239435,0.3258416652679443,0.2345130145549774,,
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,1,0.15601355797844,0.2080180773045867,0.3299822211265564,0.2358098775148391,,
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,1,0,0.0165646619861945,0.0220862159815927,0.4247985184192657,0.1274700164794922,,
