index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
337,2,6.037951e-14,0.0105724735,0.9894275
338,2,5.1602017e-23,4.7320797e-12,1.0
339,2,2.8990598e-26,4.5610724e-10,1.0
340,2,0.00057648856,0.6116587,0.3877648
341,2,6.4855645e-17,0.00021296043,0.99978703
342,2,8.656054e-14,2.3187525e-09,1.0
343,2,5.964506e-07,0.70423585,0.2957636
344,2,1.8153962e-05,0.39549455,0.6044873
345,2,1.0189935e-07,0.25532556,0.7446743
346,2,1.2772057e-10,0.67882574,0.32117432
347,2,0.0026135743,0.15126912,0.84611726
348,2,9.4089285e-07,0.000100551064,0.99989855
349,2,1.0730903e-07,2.9425804e-05,0.99997044
350,2,0.00012835601,0.4281691,0.5717026
351,2,5.7126268e-05,0.00089041126,0.99905246
352,2,3.4256012e-05,0.3831157,0.6168501
353,2,6.335754e-09,0.024299724,0.9757002
354,2,1.0897564e-06,0.28609228,0.71390665
355,2,2.0448841e-10,0.00010591586,0.999894
356,2,9.787971e-06,0.31286567,0.6871246
357,2,5.0964983e-09,0.77890563,0.22109437
358,2,6.892816e-25,3.938294e-13,1.0
359,2,3.7023316e-09,2.013232e-07,0.99999976
