index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
84,0,0.57786965,0.27613273,0.14599764
85,0,0.71146536,0.2528981,0.035636466
86,0,0.7579079,0.1404998,0.10159235
87,0,0.88626707,0.0019225432,0.111810446
88,0,0.82128966,0.16347514,0.015235241
89,0,0.9566,0.0011509963,0.042249102
90,0,0.9035662,0.00032025645,0.096113585
91,0,0.9428669,0.045547463,0.011585621
92,0,0.960625,0.0011069771,0.03826802
93,0,0.91006064,0.079877354,0.01006197
94,0,0.8279313,0.0024094896,0.16965921
95,0,0.94870704,0.00033946597,0.05095348
96,0,0.54874307,0.42146128,0.029795667
97,0,0.60274327,0.35602948,0.04122732
98,0,0.42736277,0.32204977,0.2505875
99,0,0.72803396,0.24422957,0.027736535
100,0,0.9264416,0.00014290231,0.07341554
101,0,0.968779,0.0010652245,0.03015574
102,0,0.94046015,0.0019550726,0.057584718
103,0,0.48476762,0.4736891,0.041543245
104,0,0.6136885,0.3466129,0.039698523
105,0,0.9796124,0.0066093006,0.013778289
106,0,0.33224013,0.64052516,0.027234703
107,0,0.61049825,0.36534762,0.024154102
108,0,0.43681133,0.51634693,0.046841778
109,0,0.37474605,0.5995803,0.025673682
110,0,0.9742843,0.0014911509,0.024224592
111,0,0.9625782,0.0028239745,0.034597848
112,0,0.9462389,0.00045234253,0.053308766
113,0,0.9763848,0.0026711489,0.020944027
114,0,0.88119155,0.0012754351,0.11753297
115,0,0.93189186,0.032924667,0.03518352
116,0,0.88188356,0.0003760351,0.117740415
117,0,0.9718388,0.0037101482,0.024451096
118,0,0.3705677,0.58673906,0.042693216
119,0,0.976713,0.00261139,0.020675648
120,1,3.137678e-11,0.45298788,0.5470122
121,1,7.77844e-06,0.28823376,0.71175843
122,1,1.5753038e-07,0.23284675,0.7671531
123,1,2.8513952e-07,0.36657068,0.633429
124,1,1.9433439e-07,0.50082743,0.49917233
125,1,6.4708203e-09,0.3759742,0.6240258
126,1,0.37566844,0.58090883,0.04342267
127,1,1.5692597e-17,0.74714595,0.2528541
128,1,0.40524372,0.57015675,0.02459955
129,1,7.345368e-05,0.9023187,0.09760779
130,1,1.4939957e-09,0.44654015,0.5534599
131,1,0.7063349,0.25501478,0.038650464
132,1,0.0653835,0.81866163,0.115954846
133,1,0.53112054,0.32477427,0.14410512
134,1,0.23884112,0.73452836,0.026630484
135,1,1.9236378e-08,0.5841464,0.41585362
136,1,8.8776e-06,0.9121822,0.08780895
137,1,5.1650495e-10,0.4745297,0.5254703
138,1,3.6771453e-08,0.5350867,0.4649132
139,1,8.455137e-08,0.7325478,0.2674521
140,1,0.7220243,0.22163352,0.05634213
141,1,1.5656843e-08,0.4474257,0.55257434
