index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
298,2,0.8243266,0.00015641401,0.17551695
299,2,1.7173412e-11,1.2836999e-11,1.0
300,2,6.9188445e-07,0.38128433,0.618715
301,2,0.002266858,0.33481613,0.662917
302,2,3.5191107e-08,0.33238,0.66761994
303,2,4.139847e-16,0.006250514,0.9937495
304,2,4.6913004e-16,0.21859036,0.7814097
305,2,1.1391304e-05,0.095131144,0.90485746
306,2,2.8825104e-07,0.34389162,0.6561081
307,2,8.518686e-19,0.20389538,0.79610455
308,2,0.00010262481,0.58046764,0.4194298
309,2,3.1694548e-05,0.4492434,0.55072486
310,2,3.4504494e-21,0.3414431,0.6585569
311,2,4.7691498e-26,0.5701121,0.4298879
312,2,0.41929752,0.48119482,0.09950768
313,2,1.6892885e-05,9.9783965e-06,0.9999732
314,2,9.0342375e-18,2.5590396e-12,1.0
315,2,8.30657e-09,0.54140836,0.45859164
316,2,5.524e-42,0.018606786,0.9813933
317,2,7.860349e-14,0.2244352,0.7755648
318,2,1.189171e-39,6.2281592e-06,0.9999938
319,2,4.18411e-06,0.48957366,0.51042217
320,2,5.608677e-05,0.7051039,0.2948401
321,2,0.34928325,0.5566747,0.09404194
322,2,0.12548065,0.06562463,0.80889475
323,2,6.3749178e-15,4.396265e-14,1.0
324,2,2.5996206e-20,9.5818056e-20,1.0
325,2,0.0,0.0,1.0
326,2,0.0,0.0,1.0
327,2,0.0,0.0,1.0
328,2,0.009751156,0.18845034,0.8017985
329,2,1.3137698e-06,5.146467e-06,0.99999356
330,2,1.4362703e-17,0.54916304,0.45083702
331,2,0.25689635,0.4846407,0.25846294
332,2,1.2690428e-36,9.837006e-31,1.0
333,2,0.0,7.606605e-07,0.9999993
334,2,0.0,0.3701269,0.6298731
335,2,1.6308618e-06,0.48306033,0.51693803
336,2,5.588408e-07,0.45913222,0.5408672
337,2,1.4073598e-20,0.31711867,0.68288136
338,2,0.023932556,0.7529647,0.22310275
339,2,6.254074e-18,0.23058526,0.7694147
340,2,0.0001533188,0.23265398,0.7671927
341,2,1.0613606e-08,0.4323234,0.5676766
342,2,1.1230125e-14,0.23429371,0.7657063
343,2,6.2634827e-21,0.23407462,0.7659254
344,2,8.053189e-16,0.33660933,0.66339064
345,2,4.720748e-07,0.45273393,0.5472656
346,2,0.0,0.0,1.0
347,2,1.6380298e-11,0.272925,0.72707504
348,2,5.428612e-13,0.25323722,0.74676275
349,2,8.0046564e-10,2.0684632e-09,1.0
350,2,6.9864e-16,6.1975934e-16,1.0
351,2,1.1388538e-07,0.40229324,0.5977067
352,2,8.520174e-07,0.4568017,0.54319745
353,2,4.506037e-09,0.38503906,0.61496097
354,2,0.0,0.47411966,0.5258803
355,2,9.32253e-05,0.31136018,0.68854654
356,2,0.0,1.1804192e-32,1.0
357,2,2.8690877e-07,0.40086195,0.5991378
358,2,3.3663534e-06,0.49385482,0.5061418
359,2,1.0069854e-24,3.074819e-21,1.0
