c_true,n_observations,configuration,model,metric,mean,std,median,q05,q95,count
0.6,5,all_local,quadratic,c_sharing_range,0.4728210171063741,0.15795395357595837,0.4748798906803131,0.3299509108066559,0.614249911904335,3
0.6,5,all_local,quadratic,c_sharing_std,0.17070749898751578,0.0426332699411855,0.16916006803512573,0.13289811760187148,0.20960008203983307,3
0.6,5,all_local,quadratic,b_inferred_std,1.6280714273452759,0.17743823285431687,1.5578184127807617,1.5026466608047486,1.802673304080963,3
0.6,5,all_local,quadratic,global_parameter_rmse,0.14353918780883154,0.032470699952460366,0.14495518803596497,0.11384080573916436,0.1722463697195053,3
0.6,5,all_local,quadratic,total_log_likelihood,1.9725391070048015,1.4284786353720342,1.153378963470459,1.1433599472045899,3.3751303672790525,3
0.6,5,all_local,quadratic,effective_k,15.0,0.0,15.0,15.0,15.0,3
0.6,5,all_local,quadratic,aic,26.054921468098957,2.8569578250601975,27.693241119384766,23.24973831176758,27.713280868530273,3
0.6,5,all_local,quadratic,bic,20.196491241455078,2.856956716428256,21.83481216430664,17.391309356689455,21.85484848022461,3
0.6,5,all_local,quadratic,aic_weight,0.9999998935283912,1.1416695218442781e-07,0.9999999520684016,0.9999997809755314,0.999999965103244,3
0.6,5,all_local,quadratic,bic_weight,0.9999999598960833,4.3002491696250916e-08,0.9999999819459707,0.9999999175015615,0.9999999868556838,3
0.6,5,all_local,quadratic,selected_aic,1.0,0.0,1.0,1.0,1.0,3
0.6,5,all_local,quadratic,selected_bic,1.0,0.0,1.0,1.0,1.0,3
0.6,5,all_local,quadratic,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,5,all_local,quadratic,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,5,correct,linear,a_error,0.006534089644749959,0.00349361531612196,0.006686121225357056,0.003338858485221863,0.009622898697853087,3
0.6,5,correct,linear,a_reference_error,0.04063476622104645,0.01397490713788716,0.033576011657714844,0.0317950651049614,0.05441559553146362,3
0.6,5,correct,linear,c_error,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,3
0.6,5,correct,linear,c_reference_error,0.6260160803794861,0.00988996797657728,0.6257326006889343,0.617217069864273,0.6350135266780853,3
0.6,5,correct,linear,b_rmse,0.379580279191335,0.02572378011674752,0.38288193941116333,0.3554167628288269,0.4014326333999634,3
0.6,5,correct,linear,b_reference_rmse,0.4178955654303233,0.0046364568947160146,0.41947799921035767,0.41335534751415254,0.42132807970047,3
0.6,5,correct,linear,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,linear,a_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,linear,c_sharing_range,nan,nan,nan,nan,nan,0
0.6,5,correct,linear,c_sharing_std,nan,nan,nan,nan,nan,0
0.6,5,correct,linear,b_inferred_std,1.6429544687271118,0.13766135010687205,1.5803179740905762,1.551006257534027,1.7787482261657714,3
0.6,5,correct,linear,global_parameter_rmse,0.006534089644749959,0.00349361531612196,0.006686121225357056,0.003338858485221863,0.009622898697853087,3
0.6,5,correct,linear,total_log_likelihood,-20.029652277628582,1.1298839661743783,-19.550519943237305,-21.14318904876709,-19.251508140563963,3
0.6,5,correct,linear,effective_k,6.0,0.0,6.0,6.0,6.0,3
0.6,5,correct,linear,aic,52.059304555257164,2.2597679323487565,51.10103988647461,50.50301628112793,54.28637809753418,3
0.6,5,correct,linear,bic,49.71593221028646,2.2597679323487565,48.757667541503906,48.159643936157224,51.94300575256348,3
0.6,5,correct,linear,aic_weight,1.0288611023134805e-07,1.2735075724123906e-07,4.7659387340884874e-08,1.5989830907911195e-08,2.284410955781091e-07,3
0.6,5,correct,linear,bic_weight,8.463440117102143e-08,1.0475906995313079e-07,3.9204758105453175e-08,1.3153288259538159e-08,1.879162642284025e-07,3
0.6,5,correct,linear,selected_aic,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,linear,selected_bic,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,linear,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,5,correct,linear,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,5,correct,quadratic,a_error,0.023410951097806294,0.017668985883751237,0.029189646244049072,0.0061375081539154054,0.03663930743932724,3
0.6,5,correct,quadratic,a_reference_error,0.017125100052605074,0.02282176629183818,0.007353306282311678,0.0014699608553200962,0.03962049488909542,3
0.6,5,correct,quadratic,c_error,0.01946785052617391,0.012744904476030475,0.026683449745178223,0.0069453418254852295,0.02693943977355957,3
0.6,5,correct,quadratic,c_reference_error,0.024526795372366905,0.017214935904101586,0.020980359986424446,0.01052317637950182,0.04101291913539171,3
0.6,5,correct,quadratic,b_rmse,0.06774139776825905,0.02493542187182662,0.06618113815784454,0.04587858282029629,0.09069639444351196,3
0.6,5,correct,quadratic,b_reference_rmse,0.089194156229496,0.024769360094675445,0.08651047199964523,0.0679393731057644,0.11232751831412315,3
0.6,5,correct,quadratic,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,quadratic,a_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,quadratic,c_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,quadratic,c_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,5,correct,quadratic,b_inferred_std,1.6605160633722942,0.14023299622321475,1.5890276432037354,1.5722930192947389,1.7987810015678405,3
0.6,5,correct,quadratic,global_parameter_rmse,0.021610500290989876,0.015234650973749733,0.02810073085129261,0.006595025397837162,0.032082813791930676,3
0.6,5,correct,quadratic,total_log_likelihood,-2.2740662892659507,0.6729293323767187,-2.1202917098999023,-2.921545648574829,-1.7342291355133057,3
0.6,5,correct,quadratic,effective_k,7.0,0.0,7.0,7.0,7.0,3
0.6,5,correct,quadratic,aic,18.548133214314777,1.345858773718083,18.240583419799805,17.468459129333496,19.843092155456542,3
0.6,5,correct,quadratic,bic,15.814197858174643,1.3458581428648015,15.506649017333984,14.73452386856079,17.10915603637695,3
0.6,5,correct,quadratic,aic_weight,0.9999998971138897,1.2735075723718564e-07,0.9999999523406127,0.9999997715589045,0.9999999840101691,3
0.6,5,correct,quadratic,bic_weight,0.9999999153655988,1.0475906995849002e-07,0.9999999607952419,0.9999998120837358,0.9999999868467118,3
0.6,5,correct,quadratic,selected_aic,1.0,0.0,1.0,1.0,1.0,3
0.6,5,correct,quadratic,selected_bic,1.0,0.0,1.0,1.0,1.0,3
0.6,5,correct,quadratic,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,5,correct,quadratic,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,5,curvature_local,linear,a_error,0.011129076282183329,0.00844308324239137,0.006907463073730469,0.005757224559783935,0.019456057250499724,3
0.6,5,curvature_local,linear,a_reference_error,0.034011950716376305,0.0183257148842282,0.03091353364288807,0.01878101546317339,0.05141177792102098,3
0.6,5,curvature_local,linear,c_error,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,3
0.6,5,curvature_local,linear,c_reference_error,0.6260160803794861,0.00988996797657728,0.6257326006889343,0.617217069864273,0.6350135266780853,3
0.6,5,curvature_local,linear,b_rmse,0.37984127799669903,0.025546178774264936,0.3829045593738556,0.3559018760919571,0.4016363829374313,3
0.6,5,curvature_local,linear,b_reference_rmse,0.4182334045569102,0.004820736482143869,0.4194824993610382,0.4135682016611099,0.42202424108982084,3
0.6,5,curvature_local,linear,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,5,curvature_local,linear,a_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,5,curvature_local,linear,c_sharing_range,nan,nan,nan,nan,nan,0
0.6,5,curvature_local,linear,c_sharing_std,nan,nan,nan,nan,nan,0
0.6,5,curvature_local,linear,b_inferred_std,1.6431623697280884,0.13750406166666365,1.5805447101593018,1.5513553023338318,1.7788017988204956,3
0.6,5,curvature_local,linear,global_parameter_rmse,0.011129076282183329,0.00844308324239137,0.006907463073730469,0.005757224559783935,0.019456057250499724,3
0.6,5,curvature_local,linear,total_log_likelihood,-19.944403966267902,1.1830427724799444,-19.52741241455078,-21.104271507263185,-19.07643051147461,3
0.6,5,curvature_local,linear,effective_k,6.0,0.0,6.0,6.0,6.0,3
0.6,5,curvature_local,linear,aic,51.888807932535805,2.3660855449598888,51.05482482910156,50.15286102294922,54.20854301452637,3
0.6,5,curvature_local,linear,bic,49.5454355875651,2.3660855449598888,48.71145248413086,47.809488677978514,51.86517066955567,3
0.6,5,curvature_local,linear,aic_weight,2.6646460195977804e-07,1.890167501462913e-07,1.8761628564896012e-07,1.3543529582962968e-07,4.526877295074989e-07,3
0.6,5,curvature_local,linear,bic_weight,1.0036739098743808e-07,7.119566684455092e-08,7.066813543069399e-08,5.1013458480554946e-08,1.7051080238404207e-07,3
0.6,5,curvature_local,linear,selected_aic,0.0,0.0,0.0,0.0,0.0,3
0.6,5,curvature_local,linear,selected_bic,0.0,0.0,0.0,0.0,0.0,3
0.6,5,curvature_local,linear,mispenalized_aic_weight,4.880473458225998e-09,3.4619663335949313e-09,3.4363144090539516e-09,2.4805854892845214e-09,8.291272761587905e-09,3
0.6,5,curvature_local,linear,mispenalized_bic_weight,4.014694310730584e-09,2.8478254568532653e-09,2.826724091105714e-09,2.040538183291653e-09,6.820429591906923e-09,3
0.6,5,curvature_local,quadratic,a_error,0.02360740800698598,0.01944124586255648,0.0235176682472229,0.006141835451126098,0.04113579839468002,3
0.6,5,curvature_local,quadratic,a_reference_error,0.020135353008906048,0.019859038081699542,0.013025283813476562,0.005631586909294129,0.039616167545318604,3
0.6,5,curvature_local,quadratic,c_error,0.17247540752092996,0.042900772428858355,0.17320597171783447,0.1336132138967514,0.21082620620727538,3
0.6,5,curvature_local,quadratic,c_reference_error,0.1761114994684855,0.04168744701312241,0.17958766222000122,0.13747409731149673,0.2123155876994133,3
0.6,5,curvature_local,quadratic,b_rmse,0.13445083300272623,0.03984174437051634,0.1408499926328659,0.09670213311910629,0.16772012114524842,3
0.6,5,curvature_local,quadratic,b_reference_rmse,0.033697204664349556,0.014046807374120394,0.03811771795153618,0.019986462779343128,0.04431358724832535,3
0.6,5,curvature_local,quadratic,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,5,curvature_local,quadratic,a_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,5,curvature_local,quadratic,c_sharing_range,0.4552278518676758,0.13889888343718512,0.45003482699394226,0.33210195899009703,0.581988862156868,3
0.6,5,curvature_local,quadratic,c_sharing_std,0.1686143030722936,0.04314533778886628,0.16209006309509277,0.1324013888835907,0.20939418524503708,3
0.6,5,curvature_local,quadratic,b_inferred_std,1.6320693095525105,0.17324421228827322,1.5558863878250122,1.5145627737045289,1.8029038906097412,3
0.6,5,curvature_local,quadratic,global_parameter_rmse,0.12335717678070068,0.03182037131584492,0.12359892576932907,0.09463485032320022,0.15191027894616127,3
0.6,5,curvature_local,quadratic,total_log_likelihood,0.3530694643656413,1.3431993400473632,0.01761770248413086,-0.7097887992858887,1.6507439613342283,3
0.6,5,curvature_local,quadratic,effective_k,11.0,0.0,11.0,11.0,11.0,3
0.6,5,curvature_local,quadratic,aic,21.293860117594402,2.6863986800947264,21.964763641357422,18.698511123657227,23.41957664489746,3
0.6,5,curvature_local,quadratic,bic,16.997679074605305,2.686399205188469,17.668582916259766,14.402329540252685,19.123395919799805,3
0.6,5,curvature_local,quadratic,aic_weight,0.9999997335353981,1.890167500865294e-07,0.9999998123837143,0.9999995473122706,0.9999998645647042,3
0.6,5,curvature_local,quadratic,bic_weight,0.999999899632609,7.119566680655354e-08,0.9999999293318645,0.9999998294891976,0.9999999489865414,3
0.6,5,curvature_local,quadratic,selected_aic,1.0,0.0,1.0,1.0,1.0,3
0.6,5,curvature_local,quadratic,selected_bic,1.0,0.0,1.0,1.0,1.0,3
0.6,5,curvature_local,quadratic,mispenalized_aic_weight,0.9999999951195266,3.4619663131548794e-09,0.9999999965636857,0.9999999917087273,0.9999999975194146,3
0.6,5,curvature_local,quadratic,mispenalized_bic_weight,0.9999999959853056,2.8478253751025864e-09,0.9999999971732758,0.9999999931795704,0.9999999979594617,3
0.6,10,all_global,linear,a_error,0.05247315609206756,0.04286379864194958,0.05404221639037132,0.0133659559302032,0.09048201404511928,3
0.6,10,all_global,linear,a_reference_error,0.03243835767110189,0.022347008183027237,0.042743802070617676,0.010392713546752929,0.04727019071578979,3
0.6,10,all_global,linear,c_error,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,3
0.6,10,all_global,linear,c_reference_error,0.6076230804125468,0.02524748665959614,0.6172115802764893,0.5828085482120514,0.6257256627082824,3
0.6,10,all_global,linear,b_rmse,1.4811491171518962,0.2256375209396612,1.405077338218689,1.3135491013526917,1.7019993782043457,3
0.6,10,all_global,linear,b_reference_rmse,1.465410550435384,0.21642359573527686,1.4203780889511108,1.289579200744629,1.6727646231651305,3
0.6,10,all_global,linear,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_global,linear,a_sharing_std,1.9868214925130207e-08,3.44127577060238e-08,0.0,0.0,5.364418029785156e-08,3
0.6,10,all_global,linear,c_sharing_range,nan,nan,nan,nan,nan,0
0.6,10,all_global,linear,c_sharing_std,nan,nan,nan,nan,nan,0
0.6,10,all_global,linear,b_inferred_std,1.9868214925130207e-08,1.72063788530119e-08,2.9802322387695312e-08,2.9802322387695314e-09,2.9802322387695312e-08,3
0.6,10,all_global,linear,global_parameter_rmse,0.05247315609206756,0.04286379864194958,0.05404221639037132,0.0133659559302032,0.09048201404511928,3
0.6,10,all_global,linear,total_log_likelihood,-47.11437098185221,1.8435810828185226,-46.84830093383789,-48.853707504272464,-45.56128349304199,3
0.6,10,all_global,linear,effective_k,2.0,0.0,2.0,2.0,2.0,3
0.6,10,all_global,linear,aic,98.22874196370442,3.6871621656370452,97.69660186767578,95.12256698608398,101.70741500854493,3
0.6,10,all_global,linear,bic,98.8339131673177,3.6871621656370452,98.30177307128906,95.72773818969726,102.31258621215821,3
0.6,10,all_global,linear,aic_weight,9.66074237874886e-11,1.6727903315331614e-10,5.691545072209953e-14,6.362229528503236e-15,2.6079384118118525e-10,3
0.6,10,all_global,linear,bic_weight,1.123870132070075e-10,1.9460192779471288e-10,6.621186303835687e-14,7.401417760295948e-15,3.0339118593703307e-10,3
0.6,10,all_global,linear,selected_aic,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_global,linear,selected_bic,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_global,linear,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_global,linear,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_global,quadratic,a_error,0.061484123269716896,0.013056630998654797,0.05416440963745117,0.05377292782068253,0.07431911826133727,3
0.6,10,all_global,quadratic,a_reference_error,0.04734690487384796,0.051492756611501926,0.029800772666931152,0.009208381175994873,0.0977677211165428,3
0.6,10,all_global,quadratic,c_error,0.023294627976914246,0.013537180533063511,0.0201299786567688,0.012471092585474252,0.03633341789245605,3
0.6,10,all_global,quadratic,c_reference_error,0.030917704105377197,0.011958808191480545,0.037341535091400146,0.019141942262649536,0.03819678425788879,3
0.6,10,all_global,quadratic,b_rmse,1.500666340192159,0.2520113184757275,1.4072046279907227,1.3185843348503112,1.748171544075012,3
0.6,10,all_global,quadratic,b_reference_rmse,1.4826016028722127,0.23257963773816243,1.4166959524154663,1.3027477741241456,1.7085893869400024,3
0.6,10,all_global,quadratic,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_global,quadratic,a_sharing_std,1.9868214925130207e-08,3.44127577060238e-08,0.0,0.0,5.364418029785156e-08,3
0.6,10,all_global,quadratic,c_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_global,quadratic,c_sharing_std,1.9868214925130207e-08,3.44127577060238e-08,0.0,0.0,5.364418029785156e-08,3
0.6,10,all_global,quadratic,b_inferred_std,2.483526865641276e-08,3.101924060979683e-08,1.4901161193847656e-08,1.4901161193847657e-09,5.5134296417236324e-08,3
0.6,10,all_global,quadratic,global_parameter_rmse,0.04738880321383476,0.007107773385314268,0.04683999344706535,0.04119820818305016,0.05396356508135795,3
0.6,10,all_global,quadratic,total_log_likelihood,-17.01702626546224,5.741139629222603,-17.579320907592773,-21.96862850189209,-11.671817779541016,3
0.6,10,all_global,quadratic,effective_k,3.0,0.0,3.0,3.0,3.0,3
0.6,10,all_global,quadratic,aic,40.03405253092448,11.482279258445207,41.15864181518555,29.34363555908203,49.937257003784175,3
0.6,10,all_global,quadratic,bic,40.94180870056152,11.482280255384843,42.06639862060547,30.251390647888183,50.8450138092041,3
0.6,10,all_global,quadratic,aic_weight,0.9999999999033925,1.6727910333561726e-10,0.9999999999999432,0.9999999997392062,0.9999999999999937,3
0.6,10,all_global,quadratic,bic_weight,0.999999999887613,1.946019036367289e-10,0.9999999999999338,0.9999999996966089,0.9999999999999926,3
0.6,10,all_global,quadratic,selected_aic,1.0,0.0,1.0,1.0,1.0,3
0.6,10,all_global,quadratic,selected_bic,1.0,0.0,1.0,1.0,1.0,3
0.6,10,all_global,quadratic,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_global,quadratic,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_local,linear,a_error,0.11589780449867249,0.021567361687839508,0.11747598648071289,0.09597382992506027,0.13471705168485643,3
0.6,10,all_local,linear,a_reference_error,0.11234704653422038,0.010092681071844025,0.11608019471168518,0.10243567675352097,0.11964521259069442,3
0.6,10,all_local,linear,c_error,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,3
0.6,10,all_local,linear,c_reference_error,0.6076230804125468,0.02524748665959614,0.6172115802764893,0.5828085482120514,0.6257256627082824,3
0.6,10,all_local,linear,b_rmse,0.3967448075612386,0.03422450927159607,0.40131720900535583,0.3645492732524872,0.42573966085910797,3
0.6,10,all_local,linear,b_reference_rmse,0.41655226548512775,0.014503688713426489,0.4218609035015106,0.40231406390666963,0.4270744204521179,3
0.6,10,all_local,linear,a_sharing_range,0.36267997821172077,0.04313994115647976,0.34695494174957275,0.3313430905342102,0.405024391412735,3
0.6,10,all_local,linear,a_sharing_std,0.10886600365241368,0.013770756679872423,0.11436294764280319,0.09531250447034836,0.11857164204120636,3
0.6,10,all_local,linear,c_sharing_range,nan,nan,nan,nan,nan,0
0.6,10,all_local,linear,c_sharing_std,nan,nan,nan,nan,nan,0
0.6,10,all_local,linear,b_inferred_std,1.463424563407898,0.2226220013177806,1.3719255924224854,1.308211326599121,1.6826870799064635,3
0.6,10,all_local,linear,global_parameter_rmse,0.11589780449867249,0.021567361687839508,0.11747598648071289,0.09597382992506027,0.13471705168485643,3
0.6,10,all_local,linear,total_log_likelihood,-37.59818776448568,1.5768768307219758,-37.528968811035156,-39.0405776977539,-36.20425109863281,3
0.6,10,all_local,linear,effective_k,20.0,0.0,20.0,20.0,20.0,3
0.6,10,all_local,linear,aic,115.19637552897136,3.1537536614439516,115.05793762207031,112.40850219726562,118.0811553955078,3
0.6,10,all_local,linear,bic,121.24807993570964,3.1537536614439516,121.1096420288086,118.4602066040039,124.13285980224609,3
0.6,10,all_local,linear,aic_weight,5.59181481527359e-15,4.816735733571497e-15,3.8053451811157415e-15,2.111723705969245e-15,1.0322434668488428e-14,3
0.6,10,all_local,linear,bic_weight,2.538676772850546e-14,2.1867918612713732e-14,1.7276218442696733e-14,9.58719861104667e-15,4.6863721346030366e-14,3
0.6,10,all_local,linear,selected_aic,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_local,linear,selected_bic,0.0,0.0,0.0,0.0,0.0,3
0.6,10,all_local,linear,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_local,linear,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_local,quadratic,a_error,0.10799559950828552,0.024977232246982208,0.1034049466252327,0.08740940541028977,0.13179525062441827,3
0.6,10,all_local,quadratic,a_reference_error,0.10213840007781982,0.028079559035470242,0.09085936099290848,0.08239282071590423,0.12977930679917335,3
0.6,10,all_local,quadratic,c_error,0.16561955213546753,0.025175296128000995,0.168824702501297,0.14197812378406524,0.18701737523078918,3
0.6,10,all_local,quadratic,c_reference_error,0.16902273893356323,0.020692190644370473,0.16425806283950806,0.15244144350290298,0.18893930763006211,3
0.6,10,all_local,quadratic,b_rmse,0.12476324041684468,0.012168887603138664,0.12989984452724457,0.11277143210172653,0.13315942585468293,3
0.6,10,all_local,quadratic,b_reference_rmse,0.03398343424002329,0.003305857299805472,0.032466333359479904,0.031784214079380035,0.03724462501704693,3
0.6,10,all_local,quadratic,a_sharing_range,0.307779202858607,0.10109999497759002,0.2567906975746155,0.24377297163009642,0.4074773877859115,3
0.6,10,all_local,quadratic,a_sharing_std,0.10088371982177098,0.02751398496912419,0.09081974625587463,0.08091875389218331,0.1278934672474861,3
0.6,10,all_local,quadratic,c_sharing_range,0.5708802342414856,0.08440751978832557,0.6094158887863159,0.4876158654689789,0.6271696448326111,3
0.6,10,all_local,quadratic,c_sharing_std,0.15959450602531433,0.029725563474946304,0.1622375249862671,0.13199587315320968,0.18534302562475205,3
0.6,10,all_local,quadratic,b_inferred_std,1.4416863520940144,0.21651084137875076,1.3913400173187256,1.2684399127960204,1.6501752257347106,3
0.6,10,all_local,quadratic,global_parameter_rmse,0.14019710570573807,0.021578939647117653,0.13385559618473053,0.12363508567214013,0.1611981824040413,3
0.6,10,all_local,quadratic,total_log_likelihood,5.476357777913411,1.4457597464896963,4.6760735511779785,4.614527797698974,6.898386716842651,3
0.6,10,all_local,quadratic,effective_k,30.0,0.0,30.0,30.0,30.0,3
0.6,10,all_local,quadratic,aic,49.04728571573893,2.8915189425292724,50.64785385131836,46.2032283782959,50.770945358276364,3
0.6,10,all_local,quadratic,bic,58.124838511149086,2.8915189425292724,59.725406646728516,55.28078117370605,59.84849815368652,3
0.6,10,all_local,quadratic,aic_weight,0.9999999999999943,4.825959555517013e-15,0.9999999999999962,0.9999999999999897,0.9999999999999978,3
0.6,10,all_local,quadratic,bic_weight,0.9999999999999746,2.1905322059448168e-14,0.9999999999999827,0.9999999999999531,0.9999999999999905,3
0.6,10,all_local,quadratic,selected_aic,1.0,0.0,1.0,1.0,1.0,3
0.6,10,all_local,quadratic,selected_bic,1.0,0.0,1.0,1.0,1.0,3
0.6,10,all_local,quadratic,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,10,all_local,quadratic,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,10,correct,linear,a_error,0.0390357943251729,0.029005961311186167,0.034512221813201904,0.014752869959920645,0.06648521944880485,3
0.6,10,correct,linear,a_reference_error,0.021793271104494732,0.011588635019203248,0.018447592854499817,0.012865741550922394,0.033062775433063504,3
0.6,10,correct,linear,c_error,0.6000000238418579,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,3
0.6,10,correct,linear,c_reference_error,0.6076230804125468,0.02524748665959614,0.6172115802764893,0.5828085482120514,0.6257256627082824,3
0.6,10,correct,linear,b_rmse,0.39454302191734314,0.03434705349827474,0.39954641461372375,0.36212646067142484,0.42345720827579497,3
0.6,10,correct,linear,b_reference_rmse,0.4140668908754985,0.01458960521294379,0.41770970821380615,0.3999719113111496,0.4256118983030319,3
0.6,10,correct,linear,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,linear,a_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,linear,c_sharing_range,nan,nan,nan,nan,nan,0
0.6,10,correct,linear,c_sharing_std,nan,nan,nan,nan,nan,0
0.6,10,correct,linear,b_inferred_std,1.4662590424219768,0.22170248730636585,1.3782687187194824,1.309679913520813,1.6844313979148864,3
0.6,10,correct,linear,global_parameter_rmse,0.0390357943251729,0.029005961311186167,0.034512221813201904,0.014752869959920645,0.06648521944880485,3
0.6,10,correct,linear,total_log_likelihood,-38.605536142985024,1.0392455582830513,-38.19539260864258,-39.6280818939209,-37.870090866088866,3
0.6,10,correct,linear,effective_k,11.0,0.0,11.0,11.0,11.0,3
0.6,10,correct,linear,aic,99.21107228597005,2.0784911165661026,98.39078521728516,97.74018173217773,101.2561637878418,3
0.6,10,correct,linear,bic,102.53951009114583,2.0784911165661026,101.71922302246094,101.06861953735351,104.58460159301758,3
0.6,10,correct,linear,aic_weight,5.3216391250604185e-15,9.049903617191092e-15,1.8317097988711666e-16,2.790514302725613e-17,1.421230080871489e-14,3
0.6,10,correct,linear,bic_weight,6.190849205846408e-15,1.0528069703838331e-14,2.1308941794840524e-16,3.246306095599612e-17,1.653366720226542e-14,3
0.6,10,correct,linear,selected_aic,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,linear,selected_bic,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,linear,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,10,correct,linear,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,10,correct,quadratic,a_error,0.04167861491441727,0.0075697712933326475,0.03908887505531311,0.036078118905425074,0.04909192882478237,3
0.6,10,correct,quadratic,a_reference_error,0.009149134159088135,0.004964667249570403,0.01150047779083252,0.004251110553741455,0.012401217222213745,3
0.6,10,correct,quadratic,c_error,0.036518355210622154,0.03053941266517748,0.05030226707458496,0.00639520287513733,0.05699276924133301,3
0.6,10,correct,quadratic,c_reference_error,0.043130338191986084,0.03113807415045129,0.03672212362289429,0.017797636985778808,0.07294878959655761,3
0.6,10,correct,quadratic,b_rmse,0.0734207754333814,0.019328178257865904,0.08047178387641907,0.054448509216308595,0.08745733574032784,3
0.6,10,correct,quadratic,b_reference_rmse,0.08390629788239796,0.015319499131167851,0.07939085364341736,0.07215590998530388,0.09881749674677849,3
0.6,10,correct,quadratic,a_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,quadratic,a_sharing_std,3.9736429850260414e-08,6.88255154120476e-08,0.0,0.0,1.0728836059570311e-07,3
0.6,10,correct,quadratic,c_sharing_range,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,quadratic,c_sharing_std,0.0,0.0,0.0,0.0,0.0,3
0.6,10,correct,quadratic,b_inferred_std,1.4751345713933308,0.23127027017401136,1.389910340309143,1.3077037453651428,1.7022223591804504,3
0.6,10,correct,quadratic,global_parameter_rmse,0.04197654376427332,0.012448138916932755,0.04801597818732262,0.029696322977542877,0.05002916045486927,3
0.6,10,correct,quadratic,total_log_likelihood,-1.9064146677652996,2.796369579911808,-0.9592809677124023,-4.6439409255981445,0.16811800003051747,3
0.6,10,correct,quadratic,effective_k,12.0,0.0,12.0,12.0,12.0,3
0.6,10,correct,quadratic,aic,27.812829971313477,5.592740233054113,25.918561935424805,23.663763999938965,33.287883567810056,3
0.6,10,correct,quadratic,bic,31.443850835164387,5.592739159823616,29.549583435058594,27.294785499572754,36.91890335083008,3
0.6,10,correct,quadratic,aic_weight,0.9999999999999947,9.038606501942157e-15,0.9999999999999998,0.9999999999999858,1.0,3
0.6,10,correct,quadratic,bic_weight,0.9999999999999938,1.0576877475023275e-14,0.9999999999999998,0.9999999999999833,1.0,3
0.6,10,correct,quadratic,selected_aic,1.0,0.0,1.0,1.0,1.0,3
0.6,10,correct,quadratic,selected_bic,1.0,0.0,1.0,1.0,1.0,3
0.6,10,correct,quadratic,mispenalized_aic_weight,nan,nan,nan,nan,nan,0
0.6,10,correct,quadratic,mispenalized_bic_weight,nan,nan,nan,nan,nan,0
0.6,10,curvature_local,linear,a_error,0.03993012507756551,0.03286600257247852,0.029633164405822754,0.015064263343811035,0.0720038592815399,3
