analytic,mask,sample,stage1_exact,stage2_exact,stage2_learned
2.7906956720712244,likelihood,89,1.6681414,1.7374973,2.4503403
1.193219405199646,likelihood,90,-0.27089977,-0.20130777,-1.395781
2.4765069603797083,likelihood,91,1.2764635,1.2140188,0.99153423
2.207708678063714,likelihood,92,0.83271694,1.0467734,0.9296832
2.137407892805735,likelihood,93,0.7689934,0.7564235,0.46473646
2.475432270495046,likelihood,94,1.3970199,1.2538953,1.9872484
1.3328713492815183,likelihood,95,0.03707981,-0.039841652,0.18941498
2.9225371704964016,likelihood,96,2.0513978,2.0683641,1.9833078
1.2928144707164535,likelihood,97,0.022851944,-0.21551847,-0.38555622
1.8455547948748898,likelihood,98,0.46330357,0.4248457,0.41998386
1.4024094127821427,likelihood,99,0.16483021,0.19037342,-0.21214914
2.3787861129244536,likelihood,100,1.2778902,1.2240553,1.795208
2.8141609811137536,likelihood,101,2.1353326,1.7749343,2.6748328
2.131026328999344,likelihood,102,1.1201177,1.1821384,1.3348241
2.2355000509548364,likelihood,103,1.6302586,1.8334398,1.3564062
2.733125270645468,likelihood,104,1.0280042,1.1217675,1.1898017
2.276989249761694,likelihood,105,1.730392,1.7925963,2.288055
2.866037108389106,likelihood,106,1.6935201,1.701242,1.7255731
2.2626804545745594,likelihood,107,1.0807395,1.130971,1.0020847
2.9044475834725807,likelihood,108,1.9349966,2.015112,2.1570644
2.173308441404096,likelihood,109,0.9754591,0.98323727,1.2637682
2.384025004113428,likelihood,110,0.7039113,0.4539523,0.06566477
1.2193343770742973,likelihood,111,0.053254604,0.19576406,0.4306016
1.441556750817286,likelihood,112,0.16796112,0.22694778,0.18048191
2.335352890851945,likelihood,113,1.266139,1.2843561,1.9379959
2.305604873352706,likelihood,114,1.453939,1.3687558,1.9959664
2.2162364082630934,likelihood,115,-0.3872242,-0.85599995,-1.0523682
0.7335047057630386,likelihood,116,0.8347621,0.93741703,0.827322
2.7590207929521737,likelihood,117,1.0330491,0.82580805,1.5581775
2.9515434740315283,likelihood,118,2.2924266,2.2367992,2.1532946
1.9273798583132074,likelihood,119,0.95675087,0.88983965,0.9313593
2.6520429585072183,likelihood,120,1.05372,1.1443262,0.91634274
1.036523965783056,likelihood,121,-0.18188334,-0.4522233,-0.76915073
1.5502645788738016,likelihood,122,0.6679363,0.43305016,0.30773115
-0.9861355862938433,likelihood,123,0.33156252,0.3828678,1.4684033
2.893488271611044,likelihood,124,2.1949468,1.9751782,2.0261369
2.9577400849093265,likelihood,125,1.8168001,1.6372848,1.7801614
-0.7923288725724715,likelihood,126,-1.2412438,-1.3374276,-0.8534832
2.7281783947723284,likelihood,127,2.3618789,2.3515778,2.5837746
2.9417379139133706,likelihood,128,2.2097144,2.1777606,2.57297
1.3539392959798608,likelihood,129,1.5637412,1.6392975,1.7310762
1.2914718708001056,likelihood,130,-0.14092064,-0.06059265,-0.27065945
2.244324714965012,likelihood,131,1.7568874,1.8778734,2.4767065
2.164662726734213,likelihood,132,0.81466675,0.5130935,0.03835106
2.1623030247382995,likelihood,133,1.6250472,1.6972404,1.9907031
1.1910680544285488,likelihood,134,0.59425783,0.23437405,0.6362257
2.9152784909398153,likelihood,135,1.7485209,1.9080386,1.8761716
2.5320209813087935,likelihood,136,1.3198547,1.1495829,1.321763
2.8668589308957446,likelihood,137,1.9875498,1.9746227,1.9223776
0.03157603703656631,likelihood,138,-1.3598633,-1.4382505,-1.2493153
0.6162777434486033,likelihood,139,-0.422863,-0.46721077,-1.0446515
1.1052061318640396,likelihood,140,0.3548627,0.31466436,0.78286123
1.968815633489447,likelihood,141,0.98071194,0.9949193,1.4455733
2.8990737183589808,likelihood,142,2.2897086,2.4123607,2.2182422
2.0734580922813524,likelihood,143,0.27407646,0.36159325,0.13864994
1.3343516459991873,likelihood,144,-0.62161636,-0.7685585,-0.9090996
2.7621743486438888,likelihood,145,1.6082072,1.6070495,1.2902493
2.4628627585842207,likelihood,146,1.8867269,1.8350673,1.896174
2.9569502703351254,likelihood,147,2.1527977,2.1479907,2.3440795
1.5592041672493553,likelihood,148,0.69393253,0.7826576,1.0200844
0.9778570886132862,likelihood,149,-0.30722284,-0.09932566,0.23530531
2.85210176380731,likelihood,150,2.0390296,2.0187478,1.9804883
2.563874665059001,likelihood,151,1.0855956,1.0247116,1.1882238
2.9279582375345994,likelihood,152,1.7383494,1.600524,1.3159018
1.9156086712631797,likelihood,153,0.3800931,0.58317566,0.2974615
2.9472445268422027,likelihood,154,2.604352,2.1897597,2.5986638
2.588524895956774,likelihood,155,1.827735,1.7840557,2.1759233
2.8332503975751835,likelihood,156,2.2484121,2.2468972,2.7334151
2.513392616523514,likelihood,157,1.5725703,1.4267206,2.3822718
1.081729865042822,likelihood,158,0.5019798,0.45450926,0.7594714
2.3594555936732364,likelihood,159,1.1569185,1.1314874,1.5183945
2.482127346976501,likelihood,160,1.0676064,1.1092858,1.1440272
-0.4567707036581312,likelihood,161,0.7140112,0.6397629,0.55731964
0.42817162832556743,likelihood,162,0.13116169,0.2606268,1.0279436
2.002603857469037,likelihood,163,0.7621498,0.86212635,1.2397804
2.7572609812318847,likelihood,164,1.0882459,1.153635,1.2198873
2.5748257361730174,likelihood,165,2.0027251,2.0236654,1.655818
