training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,posterior_error
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,0,1,0.0149661810137331,0.0199549080183108,0.1268163323402404,0.1351396888494491,8.1639404296875
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,0,0,0.0306130510289222,0.0408174013718962,0.0961831212043762,0.1459303647279739,8.146485328674316
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,0,1,0.0347882090136408,0.0463842786848545,0.0935241281986236,0.1463980078697204,8.818339347839355
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,0,0,0.0619075980503112,0.0825434640670816,0.0933498218655586,0.1517859399318695,9.08378791809082
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,0,1,0.0622189420391805,0.082958589385574,0.0795781537890434,0.1509416103363037,8.28784465789795
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,0,0,0.1550639249617234,0.2067518999489645,0.0912585332989692,0.149258553981781,9.352466583251951
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,0,1,0.1502181160030886,0.2002908213374515,0.0762462988495826,0.1567957401275634,9.434932708740234
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,0,0,0.0141552799614146,0.0188737066152195,0.0968683734536171,0.8638317584991455,2.8143789768218994
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,0,1,0.0156408320181071,0.0208544426908095,0.1648234128952026,0.9825409054756165,3.0913965702056885
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,0,0,0.0303329149610362,0.040443886614715,0.1625074595212936,0.5363073348999023,1.274364948272705
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,0,1,0.0300550989923067,0.0400734653230756,0.1613329648971557,0.4092674851417541,1.0363874435424805
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,0,0,0.0606423359713517,0.0808564479618022,0.131581038236618,0.3674307763576507,0.6169815063476562
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,0,1,0.0603346590069122,0.0804462120092163,0.0989314615726471,0.3909350037574768,0.6731207370758057
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,0,0,0.1518041509552858,0.2024055346070478,0.0893104672431945,0.2883788645267486,0.3493072986602783
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,0,1,0.1531547179911285,0.204206290654838,0.0607519075274467,0.3003289699554443,0.3780071139335632
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,0,0,0.0156669769785366,0.0208893026380489,0.1327011436223983,1.4727102518081665,3.3632161617279053
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,0,1,0.0145168689778074,0.0193558253037432,0.1744279861450195,1.581899881362915,3.770953416824341
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,0,0,0.0305034129996784,0.0406712173329045,0.1518034636974334,0.564160943031311,0.898248016834259
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,0,1,0.0304500889615155,0.0406001186153541,0.1464177072048187,0.4632386267185211,0.7178901433944702
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,0,0,0.0613278160453774,0.0817704213938365,0.1291382014751434,0.3352468311786651,0.3959826231002807
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,0,1,0.0615341329830698,0.0820455106440931,0.1016286835074424,0.3684307336807251,0.4183313250541687
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,0,0,0.1551323419553227,0.206843122607097,0.0876005813479423,0.2805019617080688,0.2797714471817016
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,0,1,0.1545171560137532,0.2060228746850043,0.0815010070800781,0.2551600337028503,0.2360714673995971
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,1,0,0.0134410379687324,0.0179213839583098,0.4266990721225738,0.1549273431301117,1.7431328296661377
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,1,1,0.0145901279756799,0.0194535039675732,0.4256327748298645,0.1659365743398666,1.7548789978027344
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,1,0,0.0284457469824701,0.0379276626432935,0.3888374865055084,0.232942059636116,1.5660622119903564
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,1,1,0.0289708569762296,0.0386278093016395,0.3755880892276764,0.2034293860197067,1.449832320213318
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,1,0,0.0572338239871896,0.0763117653162529,0.3312689960002899,0.3127932250499725,1.3280324935913086
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,1,1,0.0576009600190445,0.0768012800253927,0.3576923608779907,0.2767345607280731,1.4254587888717651
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,1,0,0.1477889670059085,0.1970519560078779,0.342621386051178,0.2832131683826446,1.3516747951507568
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,1,1,0.1476479049888439,0.1968638733184586,0.347196877002716,0.2825605273246765,1.3775428533554075
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,1,0,0.0142920120269991,0.0190560160359988,0.319867879152298,0.134178027510643,1.2319279909133911
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,1,1,0.015563937020488,0.0207519160273174,0.3179278969764709,0.1437567621469497,1.2054457664489746
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,1,0,0.0299093679641373,0.0398791572855164,0.2785958349704742,0.1814604848623275,0.9568090438842772
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,1,1,0.0299252679687924,0.0399003572917232,0.2691458761692047,0.1553400754928589,0.9004481434822083
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,1,0,0.059088610985782,0.0787848146477093,0.2683448493480682,0.2662245333194732,0.9220093488693236
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,1,1,0.0601257680100388,0.0801676906800518,0.2894037663936615,0.2325340360403061,1.005153775215149
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,1,0,0.1537016609800048,0.2049355479733397,0.3057412505149841,0.2540249228477478,1.100788116455078
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,1,1,0.1554182050167583,0.2072242733556777,0.3101328015327453,0.2537069618701935,1.124287724494934
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,1,0,0.0144802720169536,0.0193070293559382,0.3964946568012237,0.1306847631931305,1.5497550964355469
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,1,1,0.0154085649992339,0.0205447533323119,0.3942994177341461,0.1399997621774673,1.542879343032837
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,1,0,0.0305165160098113,0.0406886880130817,0.3498041331768036,0.1944969147443771,1.2933580875396729
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,1,1,0.0298297679983079,0.0397730239977439,0.3381508588790893,0.1676895171403885,1.2025260925292969
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,1,0,0.0607470149989239,0.0809960199985653,0.3001790642738342,0.2736406624317169,1.0935401916503906
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,1,1,0.0614948479924351,0.0819931306565801,0.3235527873039245,0.2401194274425506,1.1848822832107544
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,1,0,0.1499240980483591,0.1998987973978122,0.3189566433429718,0.2572492659091949,1.178242564201355
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,1,1,0.1538439220166765,0.2051252293555686,0.3233627080917358,0.2568930387496948,1.202480673789978
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,1,0,0.1044164169579744,0.1392218892772992,0.1799002885818481,0.3354232311248779,0.6311776638031006
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,1,1,0.1032001160201616,0.1376001546935489,0.1707387715578079,0.2917597591876983,0.5640194416046143
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,1,0,0.147725160990376,0.1969668813205013,0.2012942433357238,0.2782898247241974,0.6284354329109192
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,1,1,0.1504185500089079,0.2005580666785439,0.2044264823198318,0.2957879602909088,0.6574572324752808
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,1,0,0.2404588640201836,0.3206118186935782,0.1389985531568527,0.2512459754943847,0.3947359323501587
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,1,1,0.23817012301879,0.3175601640250534,0.1343719512224197,0.2451778948307037,0.3678663969039917
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,1,0,0.5133938529761508,0.6845251373015344,0.0790724754333496,0.1598272323608398,0.1638403534889221
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,1,1,0.5118117679958232,0.6824156906610975,0.0844648256897926,0.1654576063156128,0.1637104153633117
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,1,0,0.0140577669953927,0.0187436893271903,0.1967930346727371,0.1331681758165359,6.6123127937316895
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,1,1,0.0149067199672572,0.0198756266230096,0.1962188929319381,0.1314790099859237,6.018523216247559
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,1,0,0.0295999720110557,0.0394666293480744,0.1286571770906448,0.1470513492822647,8.451691627502441
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,1,1,0.0300813739886507,0.0401084986515343,0.1264958679676056,0.1508475542068481,9.037222862243652
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,1,0,0.0603289159480482,0.0804385545973976,0.1089217662811279,0.1481894701719284,7.733587265014648
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,1,1,0.0592490060371346,0.0789986747161795,0.1131915301084518,0.1514918953180313,8.451876640319824
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,1,0,0.1531434269854799,0.2041912359806398,0.1017998680472374,0.1558523923158645,8.523213386535645
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,1,1,0.1506899670348502,0.200919956046467,0.1020472645759582,0.1559351235628128,8.534137725830078
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,1,0,0.0143557229894213,0.0191409639858951,0.2691935300827026,0.8783957362174988,3.319432258605957
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,1,1,0.0157489639823324,0.0209986186431099,0.2321048080921173,0.8401828408241272,3.278838396072388
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,1,0,0.0300260150106623,0.0400346866808831,0.1619460880756378,0.4786151945590973,1.233304142951965
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,1,1,0.0301469929981976,0.0401959906642635,0.1585870534181594,0.5213043689727783,1.2144017219543457
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,1,0,0.0605571359628811,0.0807428479505081,0.1046803444623947,0.3780189752578735,0.6727939248085022
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,1,1,0.0613588390406221,0.0818117853874961,0.1177978292107582,0.3125719130039215,0.6189703941345215
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,1,0,0.1545318869757466,0.2060425159676621,0.1160301119089126,0.3054126501083374,0.4656907320022583
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,1,1,0.156514173024334,0.2086855640324453,0.1143745705485344,0.2868317365646362,0.4417903423309326
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,1,0,0.0157782259630039,0.0210376346173385,0.220406949520111,1.3209125995635986,3.732499599456787
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,1,1,0.0141978890169411,0.0189305186892549,0.2479053437709808,1.380547046661377,3.670268058776856
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,1,0,0.0301409530220553,0.0401879373627404,0.1280015259981155,0.5287784337997437,0.8840050101280212
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,1,1,0.030359933967702,0.0404799119569361,0.1412498354911804,0.5853073596954346,0.9585780501365662
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,1,0,0.0615766960545443,0.082102261406059,0.1140812337398529,0.3350667357444763,0.4830073118209839
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,1,1,0.0616481030010618,0.0821974706680824,0.0953599587082862,0.3368811905384063,0.4396708011627197
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,1,0,0.1536662260186858,0.2048883013582478,0.1064931973814964,0.2144364863634109,0.2859319448471069
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,1,1,0.1525143290054984,0.2033524386739979,0.1059138104319572,0.234302744269371,0.3077307939529419
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,2,0,0.013785580988042,0.0183807746507227,0.2924349904060364,0.1206043809652328,0.2829416990280151
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,2,1,0.0138539570034481,0.0184719426712642,0.285999059677124,0.1169819682836532,0.2587494254112243
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,2,0,0.0295608490123413,0.0394144653497884,0.1993898302316665,0.3055154085159302,0.4142180681228637
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,2,1,0.0287124490132555,0.0382832653510073,0.2495874017477035,0.2406117469072342,0.3567290902137756
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,2,0,0.0575710620032623,0.0767614160043497,0.2577758133411407,0.2786129713058471,0.4805114269256592
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,2,1,0.0562144050491042,0.0749525400654723,0.282327800989151,0.2692263424396515,0.4503202438354492
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,2,0,0.1481261079898104,0.1975014773197472,0.2451061606407165,0.2486815452575683,0.368554949760437
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,2,1,0.1647832120070234,0.2197109493426978,0.2794388830661773,0.2412577420473098,0.3940343260765075
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,2,0,0.014009402017109,0.0186792026894787,0.2747036516666412,0.1142615601420402,0.3618146181106567
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,2,1,0.0154251409694552,0.0205668546259403,0.2684029936790466,0.1117616891860961,0.3909385800361633
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,2,0,0.0289953419705852,0.0386604559607803,0.1815518140792846,0.2535741627216339,0.2620992064476013
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,2,1,0.0290276919840835,0.0387035893121113,0.2307229191064834,0.1951945275068283,0.2552663087844848
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,2,0,0.0598716519889421,0.0798288693185895,0.2421914935111999,0.2366366237401962,0.3191863894462585
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,2,1,0.0594153240090236,0.0792204320120314,0.2669813334941864,0.227860614657402,0.3138723969459533
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,2,0,0.1510025750030763,0.2013367666707684,0.237296462059021,0.2234100997447967,0.2906584143638611
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,2,1,0.1510334789636545,0.2013779719515393,0.271343320608139,0.2162483781576156,0.3167893290519714
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,2,0,0.0142841699998825,0.0190455599998434,0.2930696904659271,0.098489761352539,0.2593253254890442
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,2,1,0.0152010300080291,0.0202680400107055,0.2880946695804596,0.095559686422348,0.2460362911224365
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,2,0,0.0299068969907239,0.0398758626542985,0.1964764595031738,0.2629673480987549,0.3049225807189941
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,2,1,0.0296008849982172,0.0394678466642896,0.2461188733577728,0.2031456977128982,0.2718743085861206
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,2,0,0.0588563159690238,0.0784750879586984,0.2507735192775726,0.2429769784212112,0.3683674335479736
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,2,1,0.0611265589832328,0.0815020786443104,0.2751826643943786,0.234213501214981,0.3529397845268249
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,2,0,0.1508897510357201,0.2011863347142934,0.2403830140829086,0.225670114159584,0.3067905306816101
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,2,1,0.1606798610300757,0.2142398147067676,0.2743216454982757,0.2185493260622024,0.3330168128013611
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,2,0,0.1130347329890355,0.150712977318714,0.2039203941822052,0.3022498190402984,0.3901017308235168
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,2,1,0.102513505029492,0.1366846733726561,0.2558391094207763,0.2682377099990845,0.3732843399047851
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,2,0,0.1559456189861521,0.2079274919815361,0.1402450948953628,0.33507239818573,0.3277856111526489
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,2,2,1,0.1580117080011405,0.210682277334854,0.2180297523736953,0.2641209065914154,0.2990064620971679
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,2,0,0.2400244620512239,0.3200326160682986,0.1797865778207779,0.2565118074417114,0.2570828199386596
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,2,2,1,0.2440508379950188,0.3254011173266917,0.1697727292776107,0.2286651283502578,0.2271617650985717
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,2,0,0.5196819079574198,0.692909210609893,0.1110991239547729,0.1711337119340896,0.1256412863731384
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,2,2,1,0.5099915989558212,0.6799887986077616,0.1629891693592071,0.1609592288732528,0.1448493003845214
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,2,0,0.0138053780538029,0.0184071707384039,0.2107351422309875,0.1437985897064209,19.28721237182617
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,2,2,1,0.0149483830318786,0.0199311773758381,0.2083144038915634,0.1440783888101577,20.7996826171875
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,2,0,0.0291349670151248,0.0388466226868331,0.1521178185939788,0.1427319794893264,15.419229507446287
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,2,2,1,0.0291490859817713,0.0388654479756951,0.1706117093563079,0.1504170298576355,18.5566349029541
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,2,0,0.0599494740017689,0.0799326320023586,0.164147213101387,0.1544056832790374,14.09893798828125
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,2,2,1,0.0606248349649831,0.0808331132866442,0.1727700680494308,0.1549980193376541,15.496869087219238
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,2,0,0.1622950449818745,0.216393393309166,0.1571971923112869,0.1612701267004013,18.005006790161133
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,2,2,1,0.1722800980205647,0.229706797360753,0.1678094714879989,0.1623473614454269,18.01220703125
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,2,0,0.0139790559769608,0.0186387413026144,0.2254295349121093,0.9537766575813292,3.147960662841797
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,2,2,1,0.0152841840172186,0.0203789120229582,0.3340198397636413,0.874406635761261,3.0228068828582764
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,2,0,0.0297812210046686,0.0397082946728915,0.1513866037130355,0.5277209877967834,1.0890653133392334
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,2,2,1,0.0299220369779504,0.0398960493039339,0.1979040205478668,0.4509230852127075,1.109872341156006
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,2,0,0.0604961729841306,0.0806615639788409,0.1606567800045013,0.406856894493103,0.6691854000091553
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,2,2,1,0.0607150219730101,0.0809533626306802,0.1815863847732544,0.3712113499641418,0.6541368961334229
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,2,0,0.1565016490058042,0.2086688653410723,0.1249862909317016,0.2728503346443176,0.3303019404411316
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,2,2,1,0.1568043400184251,0.2090724533579001,0.1965183168649673,0.2376760691404342,0.303057849407196
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,2,0,0.0161647070199251,0.0215529426932334,0.2460456937551498,1.718203067779541,4.202797889709473
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,2,2,1,0.0142596699879504,0.0190128933172673,0.3114823400974273,1.5011229515075684,3.9394052028656006
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,2,0,0.0304582159733399,0.0406109546311199,0.13163723051548,0.5694699883460999,0.803482174873352
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,2,2,1,0.0300245740218088,0.0400327653624117,0.2068569958209991,0.5429648756980896,0.8078224658966064
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,2,0,0.0609545340412296,0.0812727120549728,0.1631168127059936,0.3407096564769745,0.3989088535308838
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,2,2,1,0.0606625410146079,0.0808833880194773,0.1412814557552337,0.3342130184173584,0.3858754634857178
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,2,0,0.1568636129959486,0.2091514839945981,0.1302385777235031,0.2427576184272766,0.2288760542869568
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,2,2,1,0.1615683510317467,0.2154244680423289,0.1869236677885055,0.2249343693256378,0.2434982061386108
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,3,0,0.0145726940245367,0.0194302586993823,1.3147422075271606,0.1670347303152084,3.864524602890015
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,2,3,1,0.015482336981222,0.0206431159749627,1.295421481132507,0.1837044507265091,3.633840084075928
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,3,0,0.0289722770103253,0.0386297026804337,1.1806716918945312,0.2992792725563049,3.1014132499694824
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,2,3,1,0.0288085779757238,0.0384114373009651,1.2111696004867554,0.2696089744567871,3.273267269134521
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,3,0,0.0571131460019387,0.0761508613359183,1.256447672843933,0.3366308808326721,3.424333095550537
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,2,3,1,0.0565247450140304,0.0753663266853739,1.2181715965270996,0.3429718315601349,3.3419666290283203
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,3,0,0.1532214899780228,0.2042953199706971,1.176565647125244,0.3256060779094696,3.1171998977661133
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,2,3,1,0.1492328359745443,0.1989771146327257,1.2132877111434937,0.3467712998390198,3.192381858825684
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,3,0,0.0154564650147221,0.0206086200196295,1.2495824098587036,0.1530544012784958,3.3062994480133057
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,2,3,1,0.0138500630273483,0.0184667507031311,1.2304041385650637,0.1746057271957397,3.1336395740509038
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,3,0,0.0301679819822311,0.0402239759763081,1.105597734451294,0.2506047785282135,2.560358047485352
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,2,3,1,0.0305164519813843,0.0406886026418457,1.1337119340896606,0.2230535894632339,2.7184178829193115
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,3,0,0.0616027280339039,0.0821369707118719,1.1970527172088623,0.294836550951004,2.9961557388305664
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,2,3,1,0.0591745299752801,0.0788993733003735,1.159447193145752,0.2996241748332977,2.895081043243408
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,3,0,0.1480331820202991,0.1973775760270655,1.141862392425537,0.2977624237537384,2.859684467315674
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,2,3,1,0.1516656770254485,0.202220902700598,1.17753005027771,0.3194116055965423,2.9419214725494385
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,3,0,0.0142577050137333,0.0190102733516444,1.3092187643051147,0.1477766036987304,3.787149429321289
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,2,3,1,0.0162577340379357,0.0216769787172476,1.2899317741394043,0.1648688614368438,3.563562154769897
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,3,0,0.0306444629677571,0.0408592839570095,1.1520169973373413,0.2613308429718017,2.8626205921173096
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,2,3,1,0.0302576170070096,0.0403434893426795,1.1810115575790403,0.233754500746727,3.0317444801330566
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,3,0,0.0594965029740706,0.0793286706320941,1.2217615842819214,0.3007268905639648,3.162372589111328
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,2,3,1,0.0606401090044528,0.0808534786726037,1.18451988697052,0.3056633472442627,3.0678188800811768
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,3,0,0.1500306479865685,0.2000408639820913,1.151648759841919,0.3001687526702881,2.927372455596924
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,2,3,1,0.1512401240179315,0.2016534986905753,1.187463641166687,0.3215434551239013,3.007822036743164
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,3,0,0.1055165879661217,0.1406887839548289,0.8992398977279663,0.4010091722011566,1.963752269744873
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,2,3,1,0.1080390179995447,0.144052023999393,0.954051673412323,0.3810229301452636,2.109004259109497
