training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,runtime_device,mean_error,covariance_error,posterior_width_ratio,theta_map_squared_error,observation_map_squared_error,sliced_wasserstein
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,0,0,0.18221879901830107,0.24295839869106808,cuda,0.11251736432313919,0.1689954698085785,1.1247237920761108,0.005427528638392687,0.1195514127612114,0.09555414319038391
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,0,1,0.1634143270784989,0.21788576943799853,cuda,0.15078018605709076,0.1372663825750351,1.1105457544326782,0.008246108889579773,0.08526283502578735,0.114265576004982
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,0,0.27659254299942404,0.36879005733256537,cuda,0.16818740963935852,0.22639931738376617,1.1703161001205444,0.05722096189856529,0.10948574542999268,0.12309339642524719
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,1,0.23213776003103703,0.30951701337471604,cuda,0.1561773717403412,0.12772375345230103,1.1111778020858765,0.011080590076744556,0.10413214564323425,0.11036598682403564
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,0,0,0.36620556795969605,0.4882740906129281,cuda,0.11275870352983475,0.10924288630485535,1.0829249620437622,0.16105332970619202,0.10171491652727127,0.08558741956949234
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,0,1,0.3659588129958138,0.4879450839944184,cuda,0.09497275948524475,0.27494287490844727,1.191291093826294,0.057057056576013565,0.044943422079086304,0.10455378144979477
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,0,0.7914835939882323,1.0553114586509764,cuda,0.066971056163311,0.3227996230125427,1.2083479166030884,0.10679782927036285,0.025548473000526428,0.10416670143604279
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,1,0.7941377910319716,1.0588503880426288,cuda,0.04861507564783096,0.2535944879055023,1.1673295497894287,0.014112203381955624,0.015969039872288704,0.09259318560361862
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,0,0,1.475297125056386,1.9670628334085147,cuda,0.08779340237379074,0.2530653476715088,1.1665412187576294,0.0009224620298482478,0.0042594196274876595,0.10214116424322128
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,0,1,1.484986381023191,1.9799818413642545,cuda,0.027466116473078728,0.30103781819343567,1.1953802108764648,0.02480238676071167,0.012466221116483212,0.08648519963026047
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,0,0,0.022251497954130173,0.02966866393884023,cuda,0.2772290110588074,0.6910709738731384,1.5376667976379395,0.08606989681720734,0.17967583239078522,0.3093046247959137
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,0,1,0.025714876945130527,0.03428650259350737,cuda,0.26426202058792114,0.7212108969688416,1.559491753578186,0.21228429675102234,0.8929774165153503,0.3144446015357971
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,0,0.04814339801669121,0.06419119735558827,cuda,0.16698560118675232,0.45666342973709106,1.3521215915679932,0.01483206544071436,0.07643228024244308,0.2044811099767685
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,1,0.045765207963995636,0.061020277285327516,cuda,0.13861772418022156,0.2843542695045471,1.251568078994751,0.0012677967315539718,0.023061208426952362,0.15953733026981354
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,0,0,0.09273863700218499,0.12365151600291331,cuda,0.10881582647562027,0.19157540798187256,1.1655417680740356,0.03184949606657028,0.06461548060178757,0.11834155768156052
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,0,1,0.09220328996889293,0.12293771995852391,cuda,0.09608246386051178,0.32779714465141296,1.2527294158935547,0.12857376039028168,0.19088716804981232,0.1410132497549057
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,0,0.2340980409644544,0.3121307212859392,cuda,0.07240572571754456,0.3010518550872803,1.210811734199524,0.03318260237574577,0.010487614199519157,0.1130632609128952
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,1,0.2628144830232486,0.3504193106976648,cuda,0.04662664979696274,0.24997274577617645,1.1810591220855713,0.08084151148796082,0.01493251696228981,0.10024503618478775
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,0,0,0.47052669199183583,0.6273689226557811,cuda,0.11590971797704697,0.2125730663537979,1.1495698690414429,0.025269992649555206,0.0028780349530279636,0.10158825665712357
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,0,1,0.522487606969662,0.696650142626216,cuda,0.04839731380343437,0.2788889408111572,1.1894245147705078,0.014311622828245163,0.003945323638617992,0.09718722105026245
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,0,0,0.027581186033785343,0.03677491471171379,cuda,0.29740530252456665,0.9268914461135864,1.624010443687439,0.04877607896924019,0.3050108850002289,0.31855353713035583
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,0,1,0.027450949070043862,0.03660126542672515,cuda,0.3095991909503937,0.8918665051460266,1.6214815378189087,0.10090658813714981,0.1462794542312622,0.3190292418003082
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,0,0.05568842904176563,0.07425123872235417,cuda,0.14055348932743073,0.49005866050720215,1.3266198635101318,0.09601721167564392,0.03645085543394089,0.1599351018667221
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,1,0.055117864976637065,0.07349048663551609,cuda,0.15069060027599335,0.37172824144363403,1.280121922492981,0.051505573093891144,0.046025823801755905,0.15212255716323853
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,0,0,0.09582324302755296,0.1277643240367373,cuda,0.09363579005002975,0.19157157838344574,1.1395751237869263,0.04658745229244232,0.025349386036396027,0.08802170306444168
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,0,1,0.09563010698184371,0.12750680930912495,cuda,0.09034290164709091,0.3755774199962616,1.249104380607605,0.008582317270338535,0.06058129668235779,0.12368614226579666
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,0,0.24045630707405508,0.3206084094320734,cuda,0.09937895089387894,0.343447744846344,1.224305510520935,0.026546476408839226,0.06091882660984993,0.11770952492952347
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,1,0.23855607002042234,0.3180747600272298,cuda,0.06642358750104904,0.26103144884109497,1.179031491279602,0.0023379616905003786,0.030168643221259117,0.098029725253582
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,0,0,0.46645151695702225,0.6219353559426963,cuda,0.11216147243976593,0.2321557253599167,1.1582754850387573,0.003867955645546317,0.03249683976173401,0.10581391304731369
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,0,1,0.4711627960205078,0.6282170613606771,cuda,0.0563809908926487,0.31698620319366455,1.207908034324646,0.06964536011219025,0.024564122781157494,0.10248921811580658
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,1,0,0.023579464992508292,0.03143928665667772,cuda,0.20991255342960358,0.14633537828922272,1.3411295413970947,0.040647417306900024,0.036949221044778824,0.14379379153251648
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,1,1,0.022558365017175674,0.030077820022900898,cuda,0.2025376707315445,0.17442013323307037,1.4119740724563599,0.009713582694530487,0.011087218299508095,0.14194661378860474
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,0,0.04657002107705921,0.062093361436078943,cuda,0.20295009016990662,0.14293208718299866,1.3435770273208618,0.013230768032371998,0.011851460672914982,0.1375512182712555
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,1,0.04878980095963925,0.06505306794618566,cuda,0.18882235884666443,0.12555944919586182,1.2913762331008911,0.017506025731563568,0.016112040728330612,0.12889012694358826
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,1,0,0.09212666901294142,0.12283555868392189,cuda,0.12764443457126617,0.1768568754196167,1.477346658706665,0.03303368017077446,0.029670841991901398,0.12159313261508942
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,1,1,0.10135951894335449,0.13514602525780597,cuda,0.14549623429775238,0.14420603215694427,1.385980486869812,0.013251325115561485,0.011531086638569832,0.11784268170595169
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,0,0.2324395519681275,0.30991940262417,cuda,0.16099485754966736,0.15644791722297668,1.447654128074646,0.0038627313915640116,0.003969280980527401,0.13180595636367798
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,1,0.22985105100087821,0.30646806800117093,cuda,0.1753457933664322,0.17515726387500763,1.47279953956604,0.03083888441324234,0.02799573913216591,0.14084874093532562
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,1,0,0.46628026594407856,0.6217070212587714,cuda,0.18868474662303925,0.1699318140745163,1.4556611776351929,0.010025136172771454,0.008647650480270386,0.14163504540920258
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,1,1,0.48381574905943125,0.645087665412575,cuda,0.189052015542984,0.16861596703529358,1.4586101770401,0.02925097569823265,0.026199810206890106,0.1389266699552536
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,1,0,0.022313677007332444,0.029751569343109924,cuda,0.21036626398563385,0.130926713347435,1.3442002534866333,0.05582674965262413,0.05112399533390999,0.1430799961090088
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,1,1,0.024029724998399615,0.03203963333119949,cuda,0.20295248925685883,0.15620240569114685,1.4097561836242676,0.003585182363167405,0.004240294918417931,0.14286786317825317
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,1,0,0.04989203403238207,0.0665227120431761,cuda,0.20874887704849243,0.14898066222667694,1.4025728702545166,0.020627884194254875,0.018311653286218643,0.14373555779457092
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,1,1,0.046180007979273796,0.06157334397236506,cuda,0.19499310851097107,0.1310546100139618,1.3513576984405518,0.016345055773854256,0.014598759822547436,0.13378393650054932
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,1,0,0.1140415039844811,0.15205533864597479,cuda,0.13287776708602905,0.1956503987312317,1.548925757408142,0.037156298756599426,0.03351131081581116,0.13695131242275238
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,1,1,0.10239316604565829,0.13652422139421105,cuda,0.15102773904800415,0.16091029345989227,1.456802248954773,0.014749523252248764,0.012858566828072071,0.13077688217163086
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,1,0,0.2507012760033831,0.3342683680045108,cuda,0.16646884381771088,0.17214390635490417,1.5022884607315063,0.0036894348450005054,0.003744500456377864,0.14295977354049683
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,1,1,0.2781762679805979,0.3709016906407972,cuda,0.18078935146331787,0.19101972877979279,1.5263564586639404,0.033516984432935715,0.03051142580807209,0.15113762021064758
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,1,0,0.490063612931408,0.6534181505752107,cuda,0.19225731492042542,0.17898032069206238,1.4861141443252563,0.010460974648594856,0.009047508239746094,0.1472271978855133
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,1,1,0.47569751599803567,0.6342633546640476,cuda,0.19258633255958557,0.17774954438209534,1.489538550376892,0.030632469803094864,0.027477575466036797,0.14479690790176392
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,1,0,0.15673927904572338,0.20898570539429784,cuda,0.1268092542886734,0.33525583148002625,1.898813247680664,0.04562102258205414,0.04854785278439522,0.2133241593837738
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,1,1,0.1607351260026917,0.21431350133692226,cuda,0.12879474461078644,0.3173493444919586,1.8443114757537842,0.01207372173666954,0.011478119529783726,0.1902800351381302
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,1,0,0.23327376309316605,0.3110316841242214,cuda,0.10107485204935074,0.21477581560611725,1.6147575378417969,0.04495562985539436,0.04121080040931702,0.14383509755134583
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,1,1,0.2289167100097984,0.30522228001306456,cuda,0.12468249350786209,0.2322685569524765,1.634434461593628,0.012817599810659885,0.011310307309031487,0.15622656047344208
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,1,0,0.39613477990496904,0.5281797065399587,cuda,0.062173306941986084,0.19388285279273987,1.5328543186187744,0.0008173760143108666,0.0008861471433192492,0.11289434134960175
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,1,1,0.36856205097865313,0.49141606797153753,cuda,0.03565085679292679,0.18493811786174774,1.517339825630188,0.0023878044448792934,0.0018725038971751928,0.11339142918586731
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,1,0,0.7895666330587119,1.052755510744949,cuda,0.06975625455379486,0.17495477199554443,1.4829367399215698,0.004833701066672802,0.005624874494969845,0.10572594404220581
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,1,1,0.8709750520065427,1.161300069342057,cuda,0.06620590388774872,0.1689823418855667,1.4798251390457153,0.012048643082380295,0.013654680922627449,0.10333865135908127
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,1,0,1.5586696210084483,2.0782261613445976,cuda,0.028021560981869698,0.13913513720035553,1.3878191709518433,0.014184285886585712,0.013948858715593815,0.07818415015935898
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,1,1,1.5379573500249535,2.0506098000332713,cuda,0.021782346069812775,0.14190062880516052,1.4186394214630127,0.03495623543858528,0.03522996976971626,0.09051801264286041
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,1,0,0.15707539697177708,0.2094338626290361,cuda,0.14582185447216034,0.20669756829738617,1.5803343057632446,0.0607123002409935,0.056225791573524475,0.15046338737010956
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,1,1,0.1571876599919051,0.20958354665587345,cuda,0.14791160821914673,0.21838338673114777,1.5787851810455322,0.019985850900411606,0.017874065786600113,0.1419394612312317
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,1,0,0.2400136289652437,0.3200181719536583,cuda,0.14109930396080017,0.18890884518623352,1.5277793407440186,0.0035474554169923067,0.003070320002734661,0.1381019502878189
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,1,1,0.24125918000936508,0.32167890667915344,cuda,0.14323578774929047,0.20717377960681915,1.556501030921936,0.02701301872730255,0.024784967303276062,0.1392865926027298
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,1,0,0.3786614090204239,0.5048818786938986,cuda,0.07768697291612625,0.18421082198619843,1.5109190940856934,0.0036808201111853123,0.003492005867883563,0.1093321144580841
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,1,1,0.3746053189970553,0.4994737586627404,cuda,0.05807545781135559,0.1770380139350891,1.4914145469665527,0.02228463999927044,0.02114790305495262,0.1027664840221405
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,1,0,0.8081765179522336,1.077568690602978,cuda,0.07658865302801132,0.1252744048833847,1.348168969154358,0.027013219892978668,0.024103213101625443,0.08347371220588684
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,1,1,0.7875962819671258,1.0501283759561677,cuda,0.07789575308561325,0.13951605558395386,1.398681879043579,0.05465774983167648,0.05010690167546272,0.09470196813344955
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,1,0,1.4849983470048755,1.9799977960065007,cuda,0.02596626803278923,0.08752971142530441,1.263616919517517,0.004032684490084648,0.003418587613850832,0.059933558106422424
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,1,1,1.5859814920695499,2.1146419894260666,cuda,0.00957016833126545,0.08420262485742569,1.2564353942871094,0.005914669018238783,0.004762898199260235,0.05611477419734001
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,1,0,0.022701067966409028,0.030268090621878702,cuda,0.14553041756153107,0.7016807198524475,2.5983359813690186,0.046873923391103745,0.04696507751941681,0.37245437502861023
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,1,1,0.029618680011481047,0.039491573348641396,cuda,0.13796178996562958,0.6995293498039246,2.5819828510284424,0.034426916390657425,0.034238629043102264,0.3633182644844055
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,1,0,0.049452212057076395,0.06593628274276853,cuda,0.13436350226402283,0.3805403411388397,1.9959604740142822,0.08898460865020752,0.08670200407505035,0.2398757040500641
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,1,1,0.048136498080566525,0.06418199744075537,cuda,0.14293527603149414,0.38947412371635437,1.9897353649139404,0.04971123859286308,0.04668283462524414,0.23000307381153107
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,1,0,0.11504377902019769,0.15339170536026359,cuda,0.08694959431886673,0.2795402407646179,1.758360743522644,0.0013112095184624195,0.0013207728043198586,0.16853612661361694
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,1,1,0.09548399900086224,0.1273119986678163,cuda,0.054068975150585175,0.23498985171318054,1.6705420017242432,0.0036052654031664133,0.00323501112870872,0.14921653270721436
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,1,0,0.2356471170205623,0.3141961560274164,cuda,0.11060997098684311,0.21535588800907135,1.5878496170043945,0.010138863697648048,0.009552809409797192,0.13814401626586914
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,1,1,0.24497550597880036,0.3266340079717338,cuda,0.10415730625391006,0.21879978477954865,1.6022138595581055,0.022656084969639778,0.02242462895810604,0.13915850222110748
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,1,0,0.4864682749612257,0.6486243666149676,cuda,0.08840590715408325,0.18481320142745972,1.5118827819824219,0.009881407953798771,0.008794847875833511,0.11360608041286469
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,1,1,0.5214119009906426,0.6952158679875234,cuda,0.06594569236040115,0.18228495121002197,1.5182442665100098,0.025754965841770172,0.028369206935167313,0.11563456803560257
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,1,0,0.03459502395708114,0.04612669860944152,cuda,0.07278073579072952,0.7613454461097717,2.5830676555633545,0.007187086157500744,0.007728188298642635,0.34691372513771057
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,1,1,0.026394183980301023,0.03519224530706803,cuda,0.13405431807041168,0.7569630742073059,2.563598155975342,0.05943894758820534,0.05451776459813118,0.34737837314605713
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,1,0,0.05542531900573522,0.07390042534098029,cuda,0.08538422733545303,0.32992106676101685,1.849338412284851,0.040054768323898315,0.04093287140130997,0.19688323140144348
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,1,1,0.04657533101271838,0.06210044135029117,cuda,0.1055968776345253,0.35902243852615356,1.8925119638442993,0.08475929498672485,0.07997987419366837,0.19856524467468262
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,1,0,0.09590225003194064,0.12786966670925418,cuda,0.07056160271167755,0.23286685347557068,1.630720615386963,0.011772312223911285,0.01293320395052433,0.13122625648975372
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,1,1,0.09661746397614479,0.1288232853015264,cuda,0.0482311025261879,0.22823745012283325,1.621280550956726,0.01323886401951313,0.011969668790698051,0.13053518533706665
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,1,0,0.23777236498426646,0.31702981997902197,cuda,0.09786075353622437,0.16423958539962769,1.449989914894104,0.007645992562174797,0.006948987487703562,0.10572248697280884
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,1,1,0.23704493697732687,0.3160599159697692,cuda,0.09485621005296707,0.1882093846797943,1.5239484310150146,0.09848983585834503,0.09271308779716492,0.1220037192106247
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,1,0,0.500103494967334,0.6668046599564453,cuda,0.07329021394252777,0.17484240233898163,1.4845340251922607,0.028734181076288223,0.025792140513658524,0.10898047685623169
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,1,1,0.47329219698440284,0.6310562626458704,cuda,0.09478805214166641,0.18386107683181763,1.4964317083358765,0.006839038338512182,0.00659576989710331,0.11307831108570099
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,2,0,0.022477789083495736,0.02997038544466098,cuda,0.4744214713573456,0.1574144959449768,1.333081603050232,2590.696044921875,69.62752532958984,0.31022870540618896
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,2,1,0.021919545019045472,0.029226060025393963,cuda,0.46572545170783997,0.13134025037288666,1.2762901782989502,2588.13037109375,70.11140441894531,0.3043394684791565
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,2,0,0.049046437023207545,0.06539524936427672,cuda,0.4962577521800995,0.1962360143661499,1.4318456649780273,2591.97998046875,69.18374633789062,0.32448267936706543
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,2,1,0.04796065099071711,0.06394753465428948,cuda,0.46088436245918274,0.16627801954746246,1.3632656335830688,2581.89453125,70.5291519165039,0.3020663857460022
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,2,0,0.0925997820449993,0.12346637605999906,cuda,0.49440884590148926,0.20253436267375946,1.4499146938323975,2589.852783203125,69.93521881103516,0.3247777223587036
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,2,1,0.09439337300136685,0.12585783066848913,cuda,0.45824065804481506,0.17516379058361053,1.39475679397583,2574.95263671875,71.24264526367188,0.30076172947883606
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,2,0,0.24207234103232622,0.322763121376435,cuda,0.460149884223938,0.16326631605625153,1.3857460021972656,2597.22314453125,70.06745147705078,0.3022623658180237
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,2,1,0.2352323590312153,0.31364314537495375,cuda,0.4229811429977417,0.1736161708831787,1.3968479633331299,2584.46728515625,70.17570495605469,0.277729332447052
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,2,0,0.46646265406161547,0.6219502054154873,cuda,0.4774760901927948,0.19167859852313995,1.45608651638031,2586.758056640625,70.41311645507812,0.31618860363960266
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,2,1,0.4925779700279236,0.6567706267038981,cuda,0.4770989418029785,0.24139541387557983,1.5540629625320435,2590.04150390625,70.13563537597656,0.3155098557472229
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,2,0,0.026769560994580388,0.03569274799277385,cuda,0.4762956202030182,0.1368894726037979,1.3142107725143433,2591.5751953125,69.77928161621094,0.3128120005130768
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,2,1,0.026413993095047772,0.035218657460063696,cuda,0.46834617853164673,0.11313922703266144,1.260786771774292,2588.99560546875,70.28004455566406,0.3070545792579651
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,2,0,0.05551253701560199,0.07401671602080266,cuda,0.5061982274055481,0.19877351820468903,1.4741755723953247,2593.3720703125,69.2481460571289,0.3347351551055908
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,2,1,0.045771827921271324,0.061029103895028435,cuda,0.47156214714050293,0.16811726987361908,1.404293417930603,2586.5478515625,70.36907196044922,0.3119465708732605
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,2,0,0.10847411002032459,0.14463214669376612,cuda,0.5080085396766663,0.21468710899353027,1.5020489692687988,2597.155517578125,69.76167297363281,0.3362730145454407
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,2,1,0.09704347990918905,0.1293913065455854,cuda,0.4713509678840637,0.1871759444475174,1.448299527168274,2575.919189453125,71.34917449951172,0.31213319301605225
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,2,0,0.24030082998797297,0.32040110665063065,cuda,0.4714464545249939,0.17647390067577362,1.4309799671173096,2600.2529296875,69.72016906738281,0.31163597106933594
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,2,1,0.23894888209179044,0.3185985094557206,cuda,0.4334411323070526,0.18741336464881897,1.441487431526184,2585.424072265625,70.15843200683594,0.28659185767173767
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,2,0,0.48640869196970016,0.6485449226262668,cuda,0.4844231903553009,0.2003585696220398,1.482898473739624,2587.33203125,70.40746307373047,0.3219669461250305
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,2,1,0.4812519709812477,0.6416692946416637,cuda,0.48396044969558716,0.2513168752193451,1.5816916227340698,2590.670654296875,70.12271118164062,0.3213839530944824
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,2,0,0.1632528071058914,0.21767040947452188,cuda,0.3317832350730896,0.33676260709762573,1.811200737953186,2575.66796875,69.59668731689453,0.2697959840297699
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,2,1,0.1613689170917496,0.2151585561223328,cuda,0.29116716980934143,0.3243415355682373,1.7972583770751953,2580.17431640625,70.38159942626953,0.25458386540412903
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,2,0,0.23103555501438677,0.308047406685849,cuda,0.2981661260128021,0.23679961264133453,1.582290530204773,2553.53662109375,70.07440185546875,0.21590805053710938
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,2,1,0.23129762895405293,0.3083968386054039,cuda,0.30617979168891907,0.2208898365497589,1.5544514656066895,2580.025390625,70.97419738769531,0.2248922884464264
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,2,0,0.37078298500273377,0.4943773133369784,cuda,0.2635563910007477,0.21582335233688354,1.530927300453186,2596.05517578125,68.55406951904297,0.1993488222360611
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,2,1,0.37769590690732,0.5035945425430933,cuda,0.2620314061641693,0.1890636533498764,1.4780621528625488,2577.411865234375,69.46045684814453,0.18889331817626953
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,2,0,0.8099411070579663,1.0799214760772884,cuda,0.169999897480011,0.16254310309886932,1.4048594236373901,2554.965576171875,71.00927734375,0.1364452838897705
