bias,correlation,lambda,mae,mask,n_scalar_scores,nrmse,rmse,stage,time,time_level
0.005574518150796634,0.9483444642692604,0.8119294762833634,0.29538849876224926,likelihood,512,0.3684319989722717,0.39273866618569525,stage2,0.2573998272418976,13
-0.010581639796070581,0.9372468970972474,1.0420510440536082,0.25349669293333993,likelihood,512,0.38269376370966834,0.33224743288074793,stage1,0.322824090719223,14
0.0005106866898660282,0.9426248170407168,1.0420510440536082,0.23719113900359506,likelihood,512,0.36680240493503646,0.31845085802497375,stage2,0.322824090719223,14
-0.009201442932101157,0.935012876679056,1.3373949463983317,0.19766183261326453,likelihood,512,0.3720358023306738,0.25903231667937426,stage1,0.3925137519836426,15
-0.0020804899807331046,0.9426765316062277,1.3373949463983317,0.18037602033064637,likelihood,512,0.35230785507018386,0.24529660670146416,stage2,0.3925137519836426,15
-0.005913233997540882,0.9414333664754193,1.7164468601211647,0.14562784312101087,likelihood,512,0.3445348152470833,0.19036238123889285,stage1,0.46508052945137024,16
-0.0019551918689958768,0.948818574110712,1.7164468601211647,0.13049084914448356,likelihood,512,0.32548664553470963,0.1798378862264234,stage2,0.46508052945137024,16
-0.002173988152824456,0.9523233643890132,2.2029317753547932,0.10323163793388032,likelihood,512,0.3076875384555641,0.1339803613027327,stage1,0.5395151376724243,17
-0.000985290545420646,0.959570354475365,2.2029317753547932,0.0890596101021973,likelihood,512,0.2866006205235474,0.1247982121085407,stage2,0.5395151376724243,17
0.0006816798769426367,0.9638529297283831,2.8272989508834834,0.07100573904817689,likelihood,512,0.26734689327178557,0.09134527332766842,stage1,0.6151322722434998,18
-0.0003425149919332026,0.9716313962303671,2.8272989508834834,0.05769557591754895,likelihood,512,0.2395409589505836,0.08184473027060257,stage2,0.6151322722434998,18
0.0017681845572769005,0.9738612843910509,3.628627743761805,0.04767703818457327,likelihood,512,0.2275514836393651,0.0608391283263862,stage1,0.6914862394332886,19
1.2077106844036534e-05,0.9817176408775264,3.628627743761805,0.03629970803015856,likelihood,512,0.1922562383320486,0.05140244206875535,stage2,0.6914862394332886,19
0.0014451022429764022,0.9818273837409404,4.6570735997632795,0.031246960365944633,likelihood,512,0.18991750388590087,0.03966696662250255,stage1,0.7682946920394897,20
0.00022886043092746743,0.9885600990068719,4.6570735997632795,0.022748456922519353,likelihood,512,0.1520404155628887,0.03175579904961173,stage2,0.7682946920394897,20
0.0007860546537503427,0.98784110049936,5.977007300045541,0.020062398350321503,likelihood,512,0.1556099968007005,0.02536382190888904,stage1,0.8453817963600159,21
0.0002533231032575161,0.992726906127934,5.977007300045541,0.014471795246404944,likelihood,512,0.12139737095347077,0.019787297476875923,stage2,0.8453817963600159,21
0.000507053052442217,0.9921178088116176,7.671043950564495,0.012585568074585187,likelihood,512,0.12537135142060535,0.01593736799380675,stage1,0.922639012336731,22
7.778962749945628e-05,0.99518308952265,7.671043950564495,0.009386664381778338,likelihood,512,0.09875634315303405,0.012554033794150208,stage2,0.922639012336731,22
0.000694608009202481,0.9949411010451563,9.845213890075684,0.007906686922527741,likelihood,512,0.10157774003548996,0.010066835250036547,stage1,1.0,23
-0.00015978675095132833,0.9966576762640498,9.845213890075684,0.006194590751767595,likelihood,512,0.08196798529126487,0.00812341565599198,stage2,1.0,23
