bias,comparison,correlation,lambda,mae,mask,n,nrmse,rmse,time,time_level
0.4980296023155687,exact_vs_analytic,nan,0.8119294762833634,0.4980296023155687,likelihood,256,0.26576611419660684,0.5022717249770801,0.2573998272418976,13
0.5037894342991648,head_vs_analytic,nan,0.8119294762833634,0.5037894342991648,likelihood,256,0.2681172054029635,0.5067150553067007,0.2573998272418976,13
0.004068256821483374,head_vs_exact,0.7064390109608681,1.0420510440536082,0.033356677275151014,likelihood,256,0.03442169540105704,0.04243177840853383,0.322824090719223,14
0.3895047890923272,exact_vs_analytic,0.0,1.0420510440536082,0.3895047890923272,likelihood,256,0.24311028404726953,0.3940262161179837,0.322824090719223,14
0.3935730459138106,head_vs_analytic,0.0,1.0420510440536082,0.3935730459138106,likelihood,256,0.24441870194177612,0.3961468625319925,0.322824090719223,14
0.006564868148416281,head_vs_exact,0.6599423665825744,1.3373949463983317,0.030944914557039738,likelihood,256,0.0357116294325858,0.03824173490263343,0.3925137519836426,15
0.2753664726709263,exact_vs_analytic,0.0,1.3373949463983317,0.2753664726709263,likelihood,256,0.2080802539853277,0.27987722702207846,0.3925137519836426,15
0.28193134081934257,head_vs_analytic,0.0,1.3373949463983317,0.28193134081934257,likelihood,256,0.2112520043101172,0.28414337274569457,0.3925137519836426,15
0.009055792121216655,head_vs_exact,0.5984278281821287,1.7164468601211647,0.027532027335837483,likelihood,256,0.03631648625089973,0.03320407592815941,0.46508052945137024,16
0.1776970256928072,exact_vs_analytic,0.0,1.7164468601211647,0.1776970256928072,likelihood,256,0.16689443091767117,0.1821030632125536,0.46508052945137024,16
0.18675281781402386,head_vs_analytic,0.0,1.7164468601211647,0.18675281781402386,likelihood,256,0.17274877715354378,0.18849089998336346,0.46508052945137024,16
0.008611300494521856,head_vs_exact,0.4996819818945967,2.2029317753547932,0.021775392349809408,likelihood,256,0.03465985255964897,0.02660465261758155,0.5395151376724243,17
0.10489900829359211,exact_vs_analytic,0.0,2.2029317753547932,0.10489900829359211,likelihood,256,0.12479906223163445,0.10881804515427317,0.5395151376724243,17
0.11351030878811397,head_vs_analytic,0.0,2.2029317753547932,0.11351030878811397,likelihood,256,0.13158919630223148,0.11473867550745942,0.5395151376724243,17
0.007146779214963317,head_vs_exact,0.2898346400211545,2.8272989508834834,0.017102684127166867,likelihood,256,0.03396773515735623,0.02147841835664956,0.6151322722434998,18
0.058140166650922476,exact_vs_analytic,0.0,2.8272989508834834,0.05814289867232608,likelihood,256,0.08938730572381456,0.0616881577535207,0.6151322722434998,18
0.06528694586588579,head_vs_analytic,0.0,2.8272989508834834,0.06528694586588579,likelihood,256,0.09582644414179024,0.06613194966903217,0.6151322722434998,18
0.0068649278255179524,head_vs_exact,0.09467686498381771,3.628627743761805,0.01451915840152651,likelihood,256,0.035802741038431014,0.018334585073285278,0.6914862394332886,19
0.03107989562626101,exact_vs_analytic,0.0,3.628627743761805,0.031706992846237014,likelihood,256,0.06449816803203826,0.03501771565731496,0.6914862394332886,19
0.037944823451778964,head_vs_analytic,0.0,3.628627743761805,0.037944823451778964,likelihood,256,0.07110335309416094,0.03860384065011263,0.6914862394332886,19
0.004659210564568639,head_vs_exact,0.013483630155531457,4.6570735997632795,0.011587799526751041,likelihood,256,0.036133308680746656,0.014776532061559336,0.7682946920394897,20
0.016798496276522523,exact_vs_analytic,0.0,4.6570735997632795,0.018152101834590442,likelihood,256,0.05021042593758139,0.021366052675117115,0.7682946920394897,20
0.021457706841091162,head_vs_analytic,0.0,4.6570735997632795,0.021457706841091162,likelihood,256,0.05172683995038252,0.022011332635798433,0.7682946920394897,20
-0.0016489551635459065,head_vs_exact,-0.06029631741425006,5.977007300045541,0.008998416480608284,likelihood,256,0.035855990300335296,0.01157854032096577,0.8453817963600159,21
0.010005880008058632,exact_vs_analytic,nan,5.977007300045541,0.011965874859770374,likelihood,256,0.04360589738213047,0.01450998174723529,0.8453817963600159,21
0.008356924844512725,head_vs_analytic,nan,5.977007300045541,0.008431934039031048,likelihood,256,0.027822552448532337,0.009258030505642967,0.8453817963600159,21
-0.005661315692123026,head_vs_exact,-0.0175283550153368,7.671043950564495,0.008711902366485447,likelihood,256,0.04368866999374623,0.011103339338394342,0.922639012336731,22
0.005837590617524091,exact_vs_analytic,0.0,7.671043950564495,0.00836073467889362,likelihood,256,0.04012699523621897,0.010426502083843025,0.922639012336731,22
0.00017627492540106537,head_vs_analytic,0.0,7.671043950564495,0.0030913800158218485,likelihood,256,0.015123088030765043,0.003929546878321682,0.922639012336731,22
-0.0020200798171572387,head_vs_exact,0.1973027533181244,9.845213890075684,0.0073666469543240964,likelihood,256,0.04613992758675855,0.009353743881366094,1.0,23
0.00014752407136450763,exact_vs_analytic,0.0,9.845213890075684,0.0053219800673618926,likelihood,256,0.03808437574177903,0.007720696645990081,1.0,23
-0.001872555745792731,head_vs_analytic,0.0,9.845213890075684,0.0059680724486028645,likelihood,256,0.03401286953255427,0.006895296105179721,1.0,23
