accepted_steps,label,map_error_sigma,n_observations,rejected_steps,repeat,runtime_seconds,sample_mean,sample_std,score_evaluations,std_ratio,truth_mean,truth_std,variant
36,d₁ = 0.1,0.047721298128758076,2,21,1,0.7346034001093358,-0.15419823948047998,1.4707626897074186,114,2.5474357044499087,-0.18175014853477478,0.5773502691896257,d1_0p1
69,d₁ = 1/√N,0.05074702542681313,2,20,1,1.1039984170347452,-0.15245133974403144,0.5638947505199179,178,0.9766943580218744,-0.18175014853477478,0.5773502691896257,d1_inverse_sqrt_n
61,d₁ = 1/N,0.018625578187187176,2,19,1,1.0697743569035083,-0.17099668290295328,0.6092269519635372,160,1.0552120341411702,-0.18175014853477478,0.5773502691896257,d1_inverse_n
165,d₁ = 1,0.0051574719571870825,5,26,1,5.331946205114946,-0.05347102565295063,0.325610154256655,382,0.7975787329977249,-0.05136549969514211,0.408248290463863,d1_1
86,d₁ = 0.3,0.00621962898483384,5,19,1,2.9238079430069774,-0.053904655584677434,0.3490292470791743,210,0.854943560651773,-0.05136549969514211,0.408248290463863,d1_0p3
52,d₁ = 0.1,0.011845371665283386,5,14,1,1.829812838928774,-0.04652964870988702,0.4459773374072036,132,1.0924169134926978,-0.05136549969514211,0.408248290463863,d1_0p1
105,d₁ = 1/√N,0.020685075163524774,5,24,1,3.451894271885976,-0.059810146268767614,0.34510880767414776,258,0.8453404845419574,-0.05136549969514211,0.408248290463863,d1_inverse_sqrt_n
72,d₁ = 1/N,0.013023356125956445,5,22,1,2.616367520065978,-0.05668226080341265,0.3793805604698515,188,0.9292887914822345,-0.05136549969514211,0.408248290463863,d1_inverse_n
298,d₁ = 1,0.06072164545251091,10,20,1,16.825001552002504,0.10044868669825761,0.22050009001446427,636,0.7313160648175694,0.11875695532018488,0.30151134457776363,d1_1
151,d₁ = 0.3,0.05384352330704087,10,21,1,9.117722030961886,0.10252253053686582,0.23233520969525903,344,0.7705687161477164,0.11875695532018488,0.30151134457776363,d1_0p3
90,d₁ = 0.1,0.05247449665628971,10,20,1,5.829119136789814,0.10293530562149439,0.24183764985972814,220,0.8020847447660634,0.11875695532018488,0.30151134457776363,d1_0p1
155,d₁ = 1/√N,0.028720628245494505,10,19,1,9.010709611000493,0.11009736008076773,0.230440005779253,348,0.7642830358571121,0.11875695532018488,0.30151134457776363,d1_inverse_sqrt_n
91,d₁ = 1/N,0.0486900406517675,10,20,1,5.878587042912841,0.10407635603088419,0.24734081482805068,222,0.8203366781254173,0.11875695532018488,0.30151134457776363,d1_inverse_n
698,d₁ = 1,0.2158195592088192,25,33,1,93.39297321485355,0.15930872869410087,0.11600683502883653,1462,0.5915211155221765,0.20163442939519882,0.19611613513818404,d1_1
351,d₁ = 0.3,0.18145313594441215,25,34,1,49.18992931791581,0.16604854388453533,0.11895438942218783,770,0.6065507528912509,0.20163442939519882,0.19611613513818404,d1_0p3
207,d₁ = 0.1,0.18811023856923725,25,27,1,29.86149745620787,0.16474297043727712,0.12078351194713087,468,0.6158774843386875,0.20163442939519882,0.19611613513818404,d1_0p1
285,d₁ = 1/√N,0.1994264881308318,25,26,1,39.316588694928214,0.16252367729879916,0.11961202818749217,622,0.6099040657884327,0.20163442939519882,0.19611613513818404,d1_inverse_sqrt_n
144,d₁ = 1/N,0.17363640654038162,25,25,1,21.62536474200897,0.16758152629136264,0.11911097996133427,338,0.6073492111060026,0.20163442939519882,0.19611613513818404,d1_inverse_n
1331,d₁ = 1,0.6988335133014124,50,53,1,344.8243515291251,0.22103894820871453,0.06283281629978549,2768,0.44871606056869867,0.31889520264139365,0.14002800840280097,d1_1
667,d₁ = 0.3,0.7047556465307402,50,50,1,178.82899969792925,0.22020966145582496,0.0634019863049473,1434,0.45278074742423513,0.31889520264139365,0.14002800840280097,d1_0p3
387,d₁ = 0.1,0.707785723646549,50,40,1,106.38475222093984,0.2197853810886542,0.06364093621810815,854,0.45448719112707986,0.31889520264139365,0.14002800840280097,d1_0p1
457,d₁ = 1/√N,0.7088856723471323,50,50,1,125.17240691999905,0.2196313537573442,0.06691280668317909,1014,0.47785301988084716,0.31889520264139365,0.14002800840280097,d1_inverse_sqrt_n
213,d₁ = 1/N,0.679794808984764,50,34,1,61.61471291491762,0.22370489430365464,0.06630637219295332,494,0.4735222113723,0.31889520264139365,0.14002800840280097,d1_inverse_n
2532,d₁ = 1,1.3296761111049946,100,111,1,1300.7068453729153,0.1395808842771997,0.03740437601884987,5286,0.37590932667507815,0.2718886086846342,0.09950371902099892,d1_1
1253,d₁ = 0.3,1.3452607953598021,100,93,1,662.6318639330566,0.13803016038735708,0.03697891907486565,2692,0.37163353730589455,0.2718886086846342,0.09950371902099892,d1_0p3
735,d₁ = 0.1,1.336919002810262,100,84,1,402.86823243880644,0.138860196968851,0.03832132986199079,1638,0.3851245987489532,0.2718886086846342,0.09950371902099892,d1_0p1
728,d₁ = 1/√N,1.3344562549875296,100,86,1,397.58410147810355,0.13910524844254057,0.037235342855704005,1628,0.3742105644096176,0.2718886086846342,0.09950371902099892,d1_inverse_sqrt_n
315,d₁ = 1/N,1.321078687083504,100,57,1,182.98997810203582,0.14043636353189748,0.03753197620222894,744,0.37719169264727,0.2718886086846342,0.09950371902099892,d1_inverse_n
68,d₁ = 1,0.2195627429120471,1,35,2,0.8660939389374107,0.48082006452884524,0.7568617597096285,206,1.0703641654229232,0.6360743641853333,0.7071067811865476,d1_1
55,d₁ = 0.3,0.3018429585399242,1,35,2,0.7656887089833617,0.4226391682544102,1.4089985337183273,180,1.992624835748263,0.6360743641853333,0.7071067811865476,d1_0p3
51,d₁ = 0.1,0.4852714380559444,1,42,2,0.7696497389115393,0.29293565554140755,2.2053156975416086,186,3.118787368777625,0.6360743641853333,0.7071067811865476,d1_0p1
71,d₁ = 1/√N,0.19079545692509306,1,36,2,0.8685107158962637,0.5011616027740141,0.7556130778767851,214,1.0685982626398272,0.6360743641853333,0.7071067811865476,d1_inverse_sqrt_n
68,d₁ = 1/N,0.2006964226725701,1,26,2,0.7769597300793976,0.49416059169801885,0.7842806993203485,188,1.1091404016862922,0.6360743641853333,0.7071067811865476,d1_inverse_n
105,d₁ = 1,0.18071360724331656,2,44,2,1.9280392220243812,0.7746804191144183,0.5601391315381177,298,0.9701894351315263,0.8790154854456583,0.5773502691896257,d1_1
78,d₁ = 0.3,0.3085407592995577,2,53,2,1.6891452660784125,0.7008793125722247,0.7642619915619139,262,1.3237405996790115,0.8790154854456583,0.5773502691896257,d1_0p3
64,d₁ = 0.1,0.5868134334312052,2,51,2,1.480797935044393,0.5402185324313274,1.4745287293662546,230,2.5539586764823317,0.8790154854456583,0.5773502691896257,d1_0p1
94,d₁ = 1/√N,0.20048916352066096,2,47,2,1.7741003900300711,0.7632630129174018,0.5756790794474967,282,0.9971054144575446,0.8790154854456583,0.5773502691896257,d1_inverse_sqrt_n
87,d₁ = 1/N,0.24254476406437253,2,58,2,1.864631820935756,0.7389821653191466,0.6266192155412755,290,1.0853363183164428,0.8790154854456583,0.5773502691896257,d1_inverse_n
179,d₁ = 1,0.05084425240548078,5,47,2,6.267332487041131,0.9100144735709764,0.34884342483560987,452,0.854488390972181,0.9307715892791748,0.408248290463863,d1_1
107,d₁ = 0.3,0.10119399953912107,5,48,2,4.306077241897583,0.8894593546709512,0.3746007339988424,310,0.9175806555692142,0.9307715892791748,0.408248290463863,d1_0p3
81,d₁ = 0.1,0.2567200685604863,5,42,2,3.38649471802637,0.825966025905218,0.4845504903121158,246,1.1869014558800872,0.9307715892791748,0.408248290463863,d1_0p1
123,d₁ = 1/√N,0.08474766635471043,5,45,2,4.544956848025322,0.8961734993690624,0.36693967840423947,336,0.8988149784713426,0.9307715892791748,0.408248290463863,d1_inverse_sqrt_n
95,d₁ = 1/N,0.11648555671405039,5,41,2,3.7954366500489414,0.8832165624850119,0.3952118281780682,272,0.9680673193487659,0.9307715892791748,0.408248290463863,d1_inverse_n
295,d₁ = 1,0.005765034032130834,10,51,2,18.33011279301718,0.9725591300477584,0.214587321029027,692,0.7117056286208235,0.9742973175915804,0.30151134457776363,d1_1
161,d₁ = 0.3,0.0032024092993552505,10,43,2,10.76727192895487,0.9752627778549989,0.23223565403554905,408,0.770238527378702,0.9742973175915804,0.30151134457776363,d1_0p3
109,d₁ = 0.1,0.08129798199101405,10,44,2,8.09209029795602,0.9497850327044726,0.23703769454983628,306,0.7861650939926781,0.9742973175915804,0.30151134457776363,d1_0p1
167,d₁ = 1/√N,0.020514329480941177,10,55,2,11.614629385061562,0.9804826206564903,0.2317289353796272,444,0.768557931722736,0.9742973175915804,0.30151134457776363,d1_inverse_sqrt_n
110,d₁ = 1/N,0.04481913735198148,10,46,2,8.257270416012034,0.9607838457872471,0.24745997582132268,312,0.8207318904297466,0.9742973175915804,0.30151134457776363,d1_inverse_n
568,d₁ = 1,0.5318562650953558,25,67,2,81.15751535911113,1.1536964146494866,0.10402210532675633,1270,0.5304107449061345,1.2580020129680634,0.19611613513818404,d1_1
288,d₁ = 0.3,0.5299536930503222,25,77,2,46.67038425290957,1.1540695363084474,0.10484754713108577,730,0.5346196887737454,1.2580020129680634,0.19611613513818404,d1_0p3
174,d₁ = 0.1,0.5217361622270603,25,58,2,29.700711815152317,1.1556811320781708,0.10857067653456617,464,0.5536039982537232,1.2580020129680634,0.19611613513818404,d1_0p1
233,d₁ = 1/√N,0.5083853080502153,25,61,2,37.18511251010932,1.15829945119222,0.10710754706010316,588,0.5461434725125235,1.2580020129680634,0.19611613513818404,d1_inverse_sqrt_n
131,d₁ = 1/N,0.5811602343339396,25,64,2,24.963095211889595,1.1440270797808965,0.1075603031416611,390,0.5484520846072852,1.2580020129680634,0.19611613513818404,d1_inverse_n
1046,d₁ = 1,1.8068692954597934,50,97,2,285.0098686630372,0.8122516378561656,0.05718781399452957,2286,0.4084026806267541,1.065263936332628,0.14002800840280097,d1_1
503,d₁ = 0.3,1.8597199528701949,50,73,2,143.61704627983272,0.8048510484894117,0.05587340760428418,1152,0.3990159414647973,1.065263936332628,0.14002800840280097,d1_0p3
287,d₁ = 0.1,1.791651868067763,50,67,2,88.41009304206818,0.8143824907739957,0.059253465859034175,708,0.42315438557539986,1.065263936332628,0.14002800840280097,d1_0p1
339,d₁ = 1/√N,1.7814534249101226,50,72,2,102.70685968385078,0.8158105857173602,0.05844166432767452,822,0.4173569630410134,1.065263936332628,0.14002800840280097,d1_inverse_sqrt_n
159,d₁ = 1/N,1.763469618200028,50,78,2,59.349020946072415,0.818328721165657,0.059334286798069596,474,0.42373156252704897,1.065263936332628,0.14002800840280097,d1_inverse_n
1830,d₁ = 1,3.9106227593575866,100,197,2,995.7186227838974,0.7032873486876488,0.03242839656656914,4054,0.32590135208640353,1.092408871296609,0.09950371902099892,d1_1
862,d₁ = 0.3,3.9333435601334195,100,121,2,483.1012983431574,0.7010265567501386,0.031828915750388376,1966,0.31987664444653885,1.092408871296609,0.09950371902099892,d1_0p3
467,d₁ = 0.1,3.894699629217244,100,83,2,270.1532814342063,0.704871674378713,0.03362640017765893,1100,0.33794113937150966,1.092408871296609,0.09950371902099892,d1_0p1
471,d₁ = 1/√N,3.933220162164534,100,96,2,278.6400330939796,0.7010387815833091,0.03224300772084162,1134,0.32403821724529885,1.092408871296609,0.09950371902099892,d1_inverse_sqrt_n
188,d₁ = 1/N,3.9038394651844905,100,72,2,127.72059596795589,0.7039622719486555,0.033460392929827325,520,0.33627278717859743,1.092408871296609,0.09950371902099892,d1_inverse_n
